N1	N2	N3	R	W	anotacion
0.6403128244459318	1.2561761088241856	0.03479379780500702	0.002534677131355455	98.06618259179352	0
0.020413692956996667	0.03601209131684477	0.001422559617239546	0.00035601162722508127	99.9417956444817	0
0.07631168561184656	0.32074814929149875	0.006912231881489691	0.0006748522946948603	99.59535308092046	0
0.18561005560166877	0.26931216923681045	0.002598020602160311	0.0019151241391945216	99.54056463042016	0
0.006479266269512739	0.006458712466937637	5.961471554308116e-05	0.00014866114128143693	99.98685374540672	0
0.10621360208132366	0.04199623947176292	0.00010362733714329412	0.0007582292924687581	99.8509283018173	0
0.10525638677409407	0.018167077483798214	3.718607490951625e-05	0.0007076595559749728	99.87583169011123	0
0.04908590526163446	0.07801851781544544	0.0021473987389097273	0.00029572995217908905	99.87045244823183	0
0.02233883054164812	0.010270668977955826	0.00046213251622996933	0.00030020653145694976	99.96662816143271	0
0.03759095043181985	0.02326143947798071	0.0003195034524972092	0.0001045290820779953	99.93872357755562	0
0.13045869021603854	0.057650835531738595	0.00031361160561673714	0.00015435444437435477	99.81142250820224	0
0.825486917844428	0.01638933601180472	5.903880406285921e-05	0.0004437278521799314	99.15762097948753	0
0.5531948332693443	0.040305309928047504	0.00011032339033330408	0.0005118116108213507	99.40587772180146	0
0.8097610028661366	0.3638379096559108	0.0024599968718434736	0.0003340797747787602	98.82360701083134	0
7.314895676446172	1.279322410826531	0.002449186406134992	0.0013168240659794013	91.40201590225517	0
28.53046168483131	1.7063432242562027	0.0029645761406621486	0.002775435826747439	69.75745507894507	0
0.4165065128124477	0.17931879303710482	0.0007417639309462677	0.0004928412539269776	99.40294008896558	0
1.53883034012407	0.08416409223284789	0.0001676532541391175	0.00168208597936951	98.37515582840956	0
2.823935972696232	0.39149267925136094	0.0009645050741438535	0.003149289910408005	96.78045755306786	0
0.22192763274117666	0.10413917302228276	0.0015273799111979423	0.0013994620802515473	99.6710063522451	0
0.04986941268928551	0.07165327332458489	0.0021466638523333584	0.000723152937080698	99.87560749719673	0
3.861817966254155	0.1757625166653841	0.0004539877506788995	0.004266187129764559	95.95769934220002	0
2.332823709309518	0.20166513027818794	0.0010250213578299416	0.01013813280076172	97.4543480062537	0
7.888459382426757	0.37526628968933556	0.0002787706070004016	0.014463230706326574	91.72153232657058	0
0.774338917779035	0.1599932504769824	0.00117655579382751	0.003702012757113327	99.06078926319303	0
0.5554851169767736	0.10682470333554085	0.002348675294486907	0.0014994900690275326	99.33384201432418	0
0.03133960229824276	0.031730304055263524	0.002014002850472204	0.0005825942864121214	99.93433349650961	0
2.924089886349108	0.24765309990042694	0.0013928645473481492	0.011995746318488232	96.81486840288463	0
59.67573996604101	1.3724550923568315	0.0011455517756628042	0.011307299447300734	38.939352090379195	1
73.01266816059423	1.341629148449748	0.004687993704636033	0.006379883860066847	25.634634813391333	1
88.1497296785326	1.464340079757356	0.0023818142223448577	0.004135718224608565	10.37941270926309	1
87.63557510250544	6.718756720298176	0.005201925294813077	0.004437945831934894	5.636028306069635	1
81.58238725176949	15.874564346864862	0.012348130416678468	0.00675970936063232	2.5239405615883537	1
66.64306571553364	30.841074245630583	0.046296792878375924	0.0078317560628227	2.4617314898945755	1
19.25457768480587	78.0497353741874	0.03495366249660393	0.009347530281622869	2.651385748228505	2
84.2299679257048	9.280096493596139	0.006330611055519451	0.014028494610608991	6.469576475032931	1
29.081134564937045	26.441465189085545	0.027249608443869595	0.03353047675094835	44.41662016078259	0
70.1552931234806	18.062517274938894	0.011569400017726779	0.026148458207977204	11.744471743354817	1
84.42592450475826	13.57133040192788	0.013474537890883386	0.0024648844105332524	1.9868056710124604	1
46.964017695812544	51.84273476010199	0.022577362321916487	0.0012705347433358155	1.1693996470202102	2
41.44976409020803	57.08980545250781	0.28423907585491864	0.004644490138642108	1.1715468912906029	2
18.02937090356854	81.19315950072806	0.2811857147017862	0.005861830595327514	0.4904220504062689	2
5.792557109742363	90.59476377097272	2.6169772622508978	0.00852731053268444	0.9871745465013314	2
6.474567385573306	90.24200267579114	1.959216477560722	0.01447411592094484	1.3097393451538728	2
9.387736532112095	88.96055445240384	0.30709795631520276	0.01258980007034038	1.3320212590985303	2
3.470234639551199	89.81743469672253	5.8375154254945505	0.00486923762149125	0.8699460006102142	2
5.775013706199497	89.02464518360354	3.2674561977928356	0.0022948742099566347	1.9305900381941883	2
4.684514564025318	89.43559130392028	4.379729670590977	0.002156655640043093	1.498007805823375	2
4.63106892944492	92.63933182254945	0.7557047511832297	0.001629651383816012	1.9722648454385823	2
2.343031078099975	87.92148049546905	7.316697557536384	0.001069079823404759	2.417721789071185	2
2.645269306625492	94.56474298212686	1.3849714957379364	0.0013705549544678372	1.403645660555237	2
1.1513711459442482	81.47988705331962	16.571802128301545	0.0011096160453054128	0.7958300563893109	2
1.7475753718091156	82.92891893972835	14.271889105108535	0.0015660241397068668	1.0500505592143095	2
0.7896367807546517	86.06321626485105	11.558610751383544	0.0027608500189573956	1.585775352991799	2
1.8807672705284273	91.09715980491774	6.28884735786234	0.0016641973947693475	0.7315613692967172	2
0.9636871866423612	93.53422001350839	3.5568280121175464	0.0017928210243989208	1.9434719667072973	2
