N1	N2	N3	R	W	anotacion
0.01710881505913987	0.13769285426019023	0.0020505402503846115	3.6908630085804576e-05	99.8431108818002	0
0.006810478679629843	0.06140721335924544	0.0011610296233089121	2.764565928438719e-05	99.93059363267854	0
0.0013999726303543546	0.023684177304447922	0.0006916624036804154	9.666050387999102e-06	99.97421452161113	0
0.002428996237229736	0.015597339496080493	0.000509511256383719	8.015748962811992e-06	99.98145613726135	0
0.0032693655920747826	0.01913696809227227	0.0011349171218395146	5.383954028171693e-06	99.97645336523978	0
0.0020963917618058484	0.029212230197731552	0.0009102017412142341	1.21144366086694e-05	99.96776906186264	0
0.002763949247278432	0.025540265969632128	0.00135106974071322	1.1032731394804891e-05	99.97033368231098	0
0.0014798712857008484	0.016637358701017887	0.0008812082899116858	7.019105125413318e-06	99.98099454261825	0
0.002548977475504504	0.04753723264049664	0.003871849307677994	1.6853567495442436e-05	99.94602508700882	0
0.006734107203418305	0.037082706754453035	0.002110756945487904	1.6556650568789953e-05	99.95405587244606	0
0.013227226511752286	0.0786125963014592	0.017212369286833656	4.108163994440974e-05	99.89090672626003	0
0.008852823223361814	0.03795415291415862	0.003095802429682851	2.8596730393041664e-05	99.9500686247024	0
0.0197269870495137	0.033953786001231265	0.0016282975814520596	4.826370730374367e-05	99.94464266566051	0
0.04511484468679329	0.09208243719820375	0.003021097329693663	0.000365770429996893	99.8594158503553	0
0.14208266027820948	0.10440329139142435	0.0033012466946921257	0.001202051926843468	99.74901074970883	0
0.14248295406224437	0.06809605138907172	0.0008964232171726381	0.0014716251277114877	99.7870529462038	0
0.1770704307586215	0.12141799754646034	0.001985836629984792	0.0024470564487742265	99.69707867861617	0
0.74200035306755	0.43889973763184925	0.0028459989239092336	0.0075167533537500945	98.80873715702295	0
0.6610034209952159	0.24912798190426388	0.004934837675318152	0.004536483843759082	99.08039727558145	0
2.3600468211333316	0.9138769891181292	0.005648152782759669	0.038628031992389136	96.68180000497338	0
45.77741901321402	41.89137146940098	0.14942162476521112	0.13958730502083294	12.042200587598963	1
17.451785659963985	65.77270947344128	0.5474417457771884	0.06260510436287843	16.165458016454668	2
10.167420336089116	85.05476130091122	0.5027792026629125	0.10962395470494625	4.165415205631812	2
2.862424770274582	94.5176778872638	0.5966273343759022	0.016053475285823914	2.007216532799906	2
5.617945089624865	91.81168286834553	0.055494269702670296	0.025759858584453565	2.4891179137424913	2
5.518877746397106	93.37223847152126	0.08409095988634861	0.017907555238786753	1.0068852669564632	2
2.9216979313924663	94.69294044935734	0.19440133303566906	0.013070939151358268	2.177889347063176	2
1.475415799228704	96.30125899057373	0.7754603094280414	0.004281920125072486	1.443582980644446	2
3.2697268130880537	94.84123732020245	0.31216052769871244	0.006466630470387803	1.5704087085403957	2
6.997537972077447	89.73212120422895	0.20831629398989268	0.009477403873163663	3.052547125830575	2
1.2617578878571407	95.25943411667008	1.636096016883051	0.0025931286683288793	1.8401188499213845	2
2.524953941591495	95.83383513147542	0.32002986422886515	0.009739361613279145	1.3114417010909514	2
2.3530112284626177	95.40334688963816	0.45064781383428437	0.003776201404055076	1.789217866660884	2
0.42603806452242415	96.26785113390319	0.7436794531491585	0.00429559775113478	2.5581357506740763	2
3.0607635403787263	94.30599277443092	0.3861433129864685	0.007707018601231217	2.2393933536026567	2
0.6076893613923974	96.97510687994043	0.883414493065437	0.002495443481338902	1.5312938221204078	2
0.3765202389584784	95.23848268861532	2.9315529203255366	0.0017266209191127155	1.4517175311815467	2
0.49061249699491455	96.12378359147407	0.7981895585899373	0.00539034302414579	2.582024009916911	2
0.25228110207030335	96.09351960037405	2.318564458939513	0.0015337949492254513	1.3341010436668872	2
0.2122669174598283	94.12167708121162	4.172176517943097	0.0025681103678594666	1.4913113730176164	2
0.12059302728309315	93.04660497410583	5.849293379936102	0.0010217227522623796	0.9824868959226996	2
0.1741979323660755	94.98708401784232	3.366696435883258	0.0009173060875815773	1.471104307820732	2
0.16736272780365494	93.55339876462897	5.038904207878097	0.0006664759367756226	1.2396678237525094	2
0.1520574063203365	89.66983597844282	8.668213071132623	0.0006478356366559757	1.509245708467583	2
0.17341196544601903	88.03428699379826	9.583380075231169	0.0006439279081123939	2.20827703761642	2
0.08095728879932113	92.09006283293667	6.6188786300469244	0.0005014467800941977	1.209599801436993	2
0.07532994554911451	81.40460939609146	17.268157795151385	0.0005599032294038128	1.251342959978647	2
0.016488877874304673	26.56174961810351	72.69670822005718	0.0003460548756904164	0.7247072290893217	3
0.1228817310451684	64.49106987704268	33.93929230538703	0.0008723924579963506	1.4458836940671553	2
0.0922322727401087	76.76944435314562	21.827632051317778	0.001024292290379947	1.309667030506102	2
0.07965965064104888	59.044837445552325	39.89818136044986	0.0008496955896099455	0.97647184776716	2
0.043141991522407185	22.97563166023967	76.3701870119651	0.0010088351661452332	0.6100305011066761	3
0.17978275775908972	60.93032018123456	33.48457871938414	0.0055636040698686055	5.399754737552345	2
0.06788267678635378	14.129210586848332	81.33596324731826	0.00428482474181101	4.462658664305264	3
0.5661204871459307	3.464264867835593	0.14571791313567117	0.0034782509308769996	95.82041848095194	0
0.3994051698642204	2.2072752723667475	0.0747937710846517	0.00034302048870716196	97.31818276619566	0
0.01721305802593322	0.1055528318816375	0.007833075620781029	4.7023541508001044e-05	99.86935401093014	0
0.005867257978775309	0.04192392608086768	0.0029963504412514603	1.823315427153264e-05	99.94919423234482	0
0.015432247746546926	0.06377015207715032	0.003390225739479633	1.080506378313323e-05	99.91739656937303	0
0.007204446823544895	0.1221901728880816	0.005898305131142214	1.648953410479608e-05	99.86469058562312	0
0.01657945645971523	0.22568198132368467	0.004612223366592316	1.90735081145493e-05	99.7531072653419	0
0.02418818068685643	0.21971032105226335	0.01860895164849774	3.2446594653781905e-05	99.73746010001774	0
0.007262279821208211	0.11818255106743379	0.0539465059398483	1.7705085870014757e-05	99.82059095808565	0
0.008272079292409803	0.049717679573648074	0.01597821228637024	0.00012724120026431622	99.92590478764731	0
0.1920896413193978	0.4208540675888345	0.02300316561114356	0.0008052494503493731	99.36324787603027	0
0.36253148352300674	0.9059831404771046	0.01840990218223692	0.00206927413702101	98.71100619968063	0
