W	N1	N2	N3	R	anotaciones
0.052208412	0.064402536	99.73315	0.09436722	0.05587479	2
0.0194083	0.025924703	99.90482	0.028870514	0.020968145	2
0.18157999	0.1811641	99.06269	0.4081915	0.16636863	2
0.058199104	0.06282615	99.711815	0.11170532	0.055460114	2
0.14069054	0.14342251	99.30042	0.29201058	0.12344527	2
0.1876505	0.19809686	99.04733	0.40372056	0.16320096	2
0.14700913	0.16055349	99.23233	0.3269558	0.13314791	2
0.24155487	0.2446427	98.88443	0.44481483	0.18455358	2
0.060019497	0.07120454	99.75296	0.06989426	0.045922585	2
99.19573	0.216406	0.30594143	0.15554671	0.12637545	0
2.0857797	92.30164	3.6687806	0.9029973	1.0407954	1
0.4624346	1.0581754	97.633064	0.47078845	0.37553856	2
0.11975513	0.21179621	99.41517	0.14743876	0.105845146	2
0.2936141	0.3339532	98.48647	0.65514445	0.23081198	2
0.026826983	0.03256193	99.87345	0.042178065	0.024981203	2
0.019968664	0.025804896	99.904785	0.029975725	0.019473512	2
0.046904832	0.05332775	99.77085	0.085368015	0.043547694	2
0.055048678	0.06652985	99.71751	0.10611168	0.05480078	2
0.2903463	0.3076638	98.35621	0.7770623	0.26872197	2
0.6059393	0.61073667	96.23044	2.0114932	0.54139334	2
0.13815144	0.16242221	99.238464	0.32451743	0.13643645	2
0.90717214	0.9216601	93.829926	3.5165484	0.82469517	2
0.5200202	0.5588405	96.71575	1.7121285	0.49326253	2
2.877467	2.6574488	19.16671	72.66757	2.6307971	3
1.4071226	1.2251438	91.36572	4.982431	1.0195771	2
0.6128116	0.6512871	96.13233	2.0429995	0.5605784	2
1.2192341	0.9653018	4.772951	92.01659	1.0259354	3
0.30491698	0.3519343	98.23892	0.8136501	0.29057598	2
0.9323253	0.7679897	3.5018132	93.99614	0.801733	3
1.8317387	1.6241353	8.0609865	86.85705	1.6260976	3
0.43570134	0.49947748	97.24715	1.3861413	0.43153292	2
0.4392768	0.47897083	97.24667	1.4024704	0.43260506	2
0.43679205	0.5010108	97.22469	1.39323	0.4442792	2
2.3160813	2.2750235	76.8499	16.379108	2.1798904	2
0.5388157	0.60304654	96.48502	1.8406812	0.532438	2
2.4417129	2.4002726	75.710846	17.20762	2.2395523	2
0.78701514	0.79270136	95.10835	2.5992346	0.71268874	2
93.485664	1.4135997	3.0084913	1.3044561	0.78778815	0
0.32646906	0.5687575	98.30681	0.54710037	0.2508726	2
1.4452379	2.0334225	89.90415	5.501903	1.115281	2
0.30063364	0.4206629	98.18566	0.8024438	0.29059392	2
0.72146255	0.85103613	95.17725	2.5780382	0.6722081	2
