W	N1	N2	N3	R	anotaciones
99.993935	0.0016775901	0.0015626769	0.0013827357	0.001438185	0
99.995384	0.0012709948	0.0011982257	0.0010851319	0.0010670099	0
99.99533	0.0012857561	0.0012125622	0.0010996617	0.001062865	0
99.99536	0.0012897418	0.0012069908	0.0010963731	0.001051448	0
99.995285	0.0013153584	0.0012272297	0.0011143524	0.0010629181	0
99.9952	0.0013409563	0.0012457576	0.0011392354	0.0010686405	0
99.99513	0.0013629493	0.001263358	0.001157307	0.001081943	0
99.995056	0.00138544	0.0012829743	0.0011776882	0.0010955628	0
99.995	0.0014025347	0.0012976356	0.0011931718	0.0011063943	0
99.994965	0.0014153799	0.0013086011	0.0012044519	0.0011138424	0
99.99493	0.001423971	0.0013158199	0.0012126532	0.0011182909	0
99.99489	0.0014339914	0.0013240771	0.0012212159	0.0011245861	0
99.994865	0.0014412132	0.0013299488	0.001227665	0.0011294943	0
99.99485	0.0014467321	0.0013345489	0.0012331496	0.0011330175	0
99.994835	0.0014526935	0.001339223	0.0012384239	0.0011365085	0
99.99481	0.0014612735	0.001346262	0.0012464346	0.0011422344	0
99.99478	0.0014683479	0.0013523403	0.0012519417	0.0011474426	0
99.994774	0.001472965	0.0013559705	0.0012546942	0.0011505972	0
99.99475	0.0014765551	0.0013582403	0.0012556118	0.0011523049	0
99.99471	0.0014905783	0.0013682143	0.0012618627	0.0011648547	0
99.994736	0.0014828849	0.0013626334	0.0012568762	0.0011602705	0
99.994736	0.0014822698	0.0013634146	0.0012583783	0.0011592059	0
99.99472	0.0014876706	0.0013681094	0.0012632329	0.0011643284	0
99.994705	0.0014900361	0.0013704418	0.0012686715	0.0011664615	0
99.9947	0.0014912136	0.0013709256	0.0012721843	0.001166194	0
99.9947	0.0014926149	0.0013712868	0.0012752037	0.0011671286	0
99.99469	0.0014936602	0.0013729981	0.0012785939	0.0011651709	0
99.994675	0.0014951512	0.0013733783	0.0012816356	0.0011660976	0
99.99466	0.0015013382	0.0013776524	0.0012864793	0.001169921	0
99.99463	0.0015100141	0.0013845899	0.0012923786	0.0011760816	0
99.99462	0.0015130073	0.0013874271	0.0012946916	0.0011776743	0
99.99461	0.0015176714	0.0013909072	0.0012983219	0.0011801305	0
99.99459	0.001521688	0.0013944496	0.0013025454	0.0011820698	0
99.99456	0.0015338323	0.001404265	0.0013089641	0.0011905445	0
99.99458	0.0015289545	0.0014011724	0.0013075738	0.0011866732	0
99.99457	0.0015348303	0.0014061761	0.0013118172	0.0011904894	0
99.99454	0.0015412571	0.0014132565	0.0013187623	0.0011941066	0
99.99448	0.0015570718	0.001427378	0.0013317975	0.0012042897	0
99.994415	0.0015777248	0.0014445967	0.0013461065	0.0012193804	0
99.9944	0.001581268	0.0014472312	0.0013460714	0.001223175	0
99.99399	0.0017147735	0.0015569269	0.0014201355	0.001319182	0
99.99429	0.0016148936	0.001478876	0.001363516	0.0012478722	0
99.99441	0.0015748302	0.0014458423	0.0013440523	0.0012218917	0
99.99458	0.0015409644	0.0014064313	0.0012865895	0.0011905987	0
99.99457	0.0015427064	0.0014121438	0.0012903136	0.0011883187	0
99.994576	0.0015394498	0.0014098369	0.001287554	0.0011874211	0
99.99459	0.0015370038	0.0014074979	0.0012830247	0.0011881123	0
99.99456	0.0015431272	0.0014114495	0.0012861673	0.0011929948	0
99.99435	0.0016165051	0.0014689256	0.0013247388	0.0012447933	0
99.99409	0.0016733513	0.0015319813	0.0014222481	0.001286871	0
99.99453	0.0015563471	0.0014253737	0.0012917958	0.0011976054	0
99.9946	0.001532854	0.0014044954	0.0012743343	0.0011860444	0
99.99465	0.0015136518	0.0013907205	0.0012675347	0.0011729333	0
99.99464	0.001518636	0.0013969418	0.001274177	0.0011741184	0
99.99457	0.0015406833	0.0014119992	0.0012870422	0.0011895603	0
