W	N1	N2	N3	R	anotaciones
99.99346	0.0018028656	0.0016890106	0.0014945929	0.0015558747	0.0
99.99508	0.0013480906	0.001276617	0.0011550375	0.0011380146	0.0
99.99519	0.0013200128	0.0012485294	0.0011328947	0.0010991106	0.0
99.99528	0.0013080207	0.0012270875	0.0011139236	0.0010753237	0.0
99.995285	0.0013119495	0.0012236737	0.0011122522	0.0010676435	0.0
99.995224	0.0013313553	0.0012388575	0.0011293062	0.0010737719	0.0
99.99518	0.0013492212	0.0012501413	0.0011403944	0.0010820576	0.0
99.99513	0.0013640454	0.0012589416	0.0011477316	0.0010906864	0.0
99.99509	0.0013769028	0.0012730407	0.0011613348	0.0010993573	0.0
99.99504	0.0013923858	0.0012869275	0.0011732413	0.001110184	0.0
99.995026	0.0013985801	0.0012916769	0.0011779475	0.0011134604	0.0
99.994995	0.0014074343	0.0012981154	0.001184504	0.0011204347	0.0
99.99498	0.0014110828	0.0013028694	0.0011893553	0.0011219418	0.0
99.99497	0.001410755	0.0013026322	0.0011915772	0.0011214839	0.0
99.99497	0.0014108293	0.0013022322	0.0011930015	0.0011207322	0.0
99.99495	0.0014167515	0.0013062408	0.001197204	0.0011251393	0.0
99.99495	0.0014153047	0.0013054085	0.0011970475	0.0011239325	0.0
99.99496	0.001416167	0.0013067159	0.0011994789	0.0011252682	0.0
99.99495	0.0014174931	0.0013076785	0.0012011557	0.0011268185	0.0
99.99494	0.0014185521	0.0013092755	0.0012030543	0.0011277762	0.0
99.99494	0.0014179101	0.0013090478	0.0012055724	0.0011275052	0.0
99.99494	0.0014174234	0.0013087383	0.0012082387	0.0011270924	0.0
99.99494	0.0014154738	0.0013074391	0.0012099764	0.0011247213	0.0
99.99495	0.0014141063	0.0013060266	0.001210562	0.0011225316	0.0
99.994934	0.001417293	0.0013076711	0.0012126171	0.0011253709	0.0
99.994934	0.0014205921	0.0013094903	0.0012139567	0.0011286224	0.0
99.994934	0.0014204518	0.0013096639	0.0012142186	0.0011286879	0.0
99.994934	0.001419179	0.001307943	0.0012131375	0.0011276648	0.0
99.99493	0.0014201908	0.0013059137	0.001211995	0.0011297443	0.0
99.99491	0.0014323621	0.0013155236	0.0012143323	0.0011281305	0.0
99.9949	0.0014285672	0.0013141324	0.0012178529	0.0011371729	0.0
99.99492	0.0014263049	0.0013137322	0.0012186047	0.001134345	0.0
99.99492	0.0014243749	0.0013122805	0.0012194873	0.0011329452	0.0
99.99492	0.0014242602	0.0013125135	0.0012202312	0.001133463	0.0
99.99491	0.0014270662	0.00131529	0.0012219262	0.0011363926	0.0
99.99489	0.0014275018	0.0013174189	0.0012244157	0.001135754	0.0
99.99491	0.0014299667	0.0013135348	0.0012169529	0.0011304196	0.0
99.99492	0.0014252714	0.0013098096	0.0012151456	0.0011267054	0.0
99.99491	0.0014276607	0.0013128736	0.001217577	0.0011304343	0.0
99.994896	0.0014240907	0.0013177667	0.0012282773	0.0011336289	0.0
99.994896	0.0014240079	0.0013173181	0.0012291308	0.0011343848	0.0
99.99489	0.0014246111	0.0013197147	0.0012310826	0.0011344592	0.0
99.99489	0.001422631	0.0013191852	0.0012311753	0.0011328211	0.0
99.99489	0.0014221955	0.0013198722	0.0012315427	0.0011323692	0.0
99.99489	0.0014217619	0.0013200643	0.0012323281	0.0011320906	0.0
99.99491	0.0014229681	0.001319705	0.0012226374	0.0011285428	0.0
99.9949	0.001423987	0.0013210818	0.0012243589	0.001129896	0.0
99.9949	0.001423607	0.001321209	0.0012254309	0.0011301192	0.0
99.9949	0.0014231268	0.0013212945	0.0012267691	0.001130008	0.0
99.9949	0.0014226357	0.0013211499	0.0012284917	0.0011295953	0.0
99.994896	0.0014210284	0.0013200077	0.0012292212	0.001127098	0.0
99.99489	0.0014239486	0.0013219484	0.0012317764	0.0011289057	0.0
99.99489	0.0014271179	0.0013243442	0.0012327842	0.0011319214	0.0
99.99487	0.0014318274	0.001328649	0.0012335927	0.0011363446	0.0
99.994865	0.0014317278	0.0013292282	0.0012326285	0.0011363777	0.0
99.99489	0.0014286166	0.0013264646	0.0012306066	0.0011348018	0.0
99.99489	0.0014242936	0.0013221126	0.0012287354	0.0011324652	0.0
99.994896	0.0014212667	0.0013197404	0.0012272994	0.0011307051	0.0
99.9949	0.0014194828	0.0013183856	0.0012271105	0.0011298503	0.0
99.9949	0.0014175139	0.0013170645	0.0012278929	0.0011288243	0.0
99.99491	0.0014171408	0.0013169924	0.001229386	0.0011287956	0.0
99.9949	0.0014173617	0.0013163924	0.0012296049	0.0011293585	0.0
99.99489	0.0014218151	0.0013183736	0.0012336714	0.0011344359	0.0
99.99488	0.0014243338	0.0013219989	0.0012360944	0.0011351027	0.0
99.99487	0.0014264821	0.0013229243	0.0012359072	0.0011369695	0.0
99.99487	0.0014263502	0.0013243775	0.0012342571	0.0011363451	0.0
99.99489	0.0014230104	0.0013221793	0.0012322087	0.001133762	0.0
99.9949	0.0014182784	0.0013192599	0.0012293281	0.0011300733	0.0
99.99492	0.0014147981	0.0013171126	0.0012283224	0.0011280513	0.0
99.99492	0.0014111656	0.001315174	0.0012279218	0.0011253163	0.0
99.99492	0.0014107659	0.0013150821	0.0012294275	0.001125705	0.0
99.9949	0.001411644	0.0013167536	0.0012315575	0.0011263068	0.0
99.9949	0.001413016	0.001317902	0.001233401	0.0011277001	0.0
99.994896	0.0014145522	0.0013190917	0.001234356	0.0011290606	0.0
99.99489	0.001418339	0.0013226735	0.0012385839	0.0011312267	0.0
99.99487	0.0014229938	0.0013255043	0.0012427561	0.001134411	0.0
99.994865	0.0014281422	0.0013282663	0.0012446722	0.0011389889	0.0
99.994865	0.0014291555	0.0013283553	0.0012410248	0.0011387424	0.0
99.994865	0.0014307469	0.0013255631	0.0012404267	0.001141549	0.0
99.994865	0.0014295737	0.0013237267	0.0012394853	0.0011419744	0.0
99.994865	0.0014278587	0.0013269819	0.0012403843	0.0011390488	0.0
99.99488	0.0014257847	0.0013260368	0.0012396874	0.0011378047	0.0
99.99488	0.0014239998	0.0013253462	0.0012393309	0.001136654	0.0
99.99487	0.0014236228	0.0013255598	0.0012402158	0.0011368511	0.0
99.994865	0.0014259054	0.0013280864	0.0012431091	0.0011392129	0.0
99.994865	0.001425725	0.0013283801	0.0012435652	0.0011391691	0.0
99.99486	0.0014268903	0.0013293135	0.0012456258	0.0011404505	0.0
99.99486	0.0014286905	0.0013300068	0.0012468245	0.0011424182	0.0
99.99484	0.0014300878	0.0013315121	0.0012474925	0.0011435585	0.0
99.99484	0.0014316987	0.001332908	0.001247873	0.0011445702	0.0
99.99484	0.0014333784	0.001333692	0.0012481791	0.0011463191	0.0
99.994835	0.0014353105	0.001334213	0.0012490264	0.0011482186	0.0
99.99484	0.0014332504	0.0013311035	0.0012445262	0.0011465377	0.0
99.994835	0.0014365866	0.0013292552	0.0012436195	0.0011513286	0.0
99.99483	0.001441827	0.0013317759	0.0012435544	0.0011585645	0.0
99.99486	0.0014317357	0.0013303327	0.0012433489	0.0011448961	0.0
99.99485	0.0014321716	0.001332966	0.001245576	0.0011454833	0.0
99.99484	0.0014294424	0.0013336885	0.0012456242	0.0011428898	0.0
99.99484	0.0014283427	0.0013346379	0.0012472806	0.0011423924	0.0
99.99484	0.0014290226	0.0013365974	0.0012494642	0.0011434172	0.0
99.99485	0.0014252223	0.0013352577	0.0012486596	0.0011406362	0.0
99.994835	0.001425496	0.0013372479	0.0012518597	0.0011408562	0.0
99.99483	0.0014276252	0.0013405199	0.0012551304	0.0011425412	0.0
99.99484	0.001423112	0.0013372115	0.0012518999	0.0011394524	0.0
99.99484	0.0014222891	0.0013373388	0.0012545921	0.0011385321	0.0
99.99484	0.0014252234	0.0013390804	0.0012572323	0.0011413093	0.0
99.99484	0.001424229	0.0013374347	0.0012560169	0.0011402492	0.0
99.994835	0.0014269627	0.0013390566	0.0012598415	0.0011407172	0.0
99.9948	0.0014399239	0.0013466595	0.0012680233	0.0011514096	0.0
99.99479	0.0014385346	0.0013490516	0.0012697459	0.001149784	0.0
99.99475	0.0014481054	0.0013573575	0.0012791324	0.0011569448	0.0
99.99475	0.001448888	0.001359373	0.0012810088	0.0011562592	0.0
99.99473	0.0014587999	0.0013671598	0.0012914165	0.0011621175	0.0
99.99473	0.0014598574	0.0013653481	0.001292069	0.0011634096	0.0
99.99471	0.0014622839	0.0013682537	0.0012940089	0.0011663883	0.0
99.99471	0.0014623625	0.0013689031	0.0012933756	0.0011662351	0.0
99.99471	0.0014628011	0.001368385	0.0012924083	0.0011672745	0.0
99.994705	0.001460367	0.001369377	0.0012904792	0.0011653814	0.0
99.99473	0.0014594429	0.0013637389	0.0012870148	0.001164499	0.0
99.994736	0.0014574489	0.0013595825	0.0012845439	0.0011635557	0.0
99.99474	0.0014579515	0.0013605871	0.0012822407	0.001164042	0.0
99.99474	0.0014555138	0.0013604143	0.001280962	0.0011630981	0.0
99.99476	0.0014522701	0.0013558847	0.0012758342	0.001161836	0.0
99.99475	0.001455405	0.0013578605	0.001276688	0.0011652403	0.0
99.994736	0.0014585005	0.0013606485	0.0012777183	0.0011678603	0.0
99.99472	0.0014620458	0.0013626944	0.0012784961	0.0011722284	0.0
99.99471	0.0014626868	0.0013646366	0.0012801673	0.0011732659	0.0
99.994705	0.0014642797	0.0013656956	0.0012816654	0.0011760723	0.0
99.99469	0.0014692241	0.0013705955	0.0012870068	0.0011815578	0.0
99.99469	0.0014701186	0.0013719641	0.0012894633	0.0011833499	0.0
99.99467	0.0014743628	0.0013753468	0.0012933174	0.0011879281	0.0
99.99465	0.0014779335	0.0013793082	0.0012981003	0.0011917241	0.0
