W	N1	N2	N3	R	anotaciones
99.99388	0.00169146	0.0015609226	0.0013547124	0.0015031629	0
99.99539	0.0012797987	0.0011926885	0.0010620124	0.0010768716	0
99.99541	0.0012803151	0.0011909764	0.0010607613	0.0010568612	0
99.99541	0.0012829694	0.0011888068	0.0010771387	0.0010433778	0
99.99535	0.0013056109	0.0012027115	0.0010891791	0.0010545979	0
99.9953	0.0013179821	0.0012155221	0.0011013069	0.0010577011	0
99.99527	0.0013285122	0.0012239489	0.001109996	0.0010612548	0
99.99526	0.0013341631	0.0012276759	0.0011164361	0.001065891	0
99.99525	0.0013387217	0.0012311277	0.001120886	0.0010684651	0
99.99522	0.0013457303	0.0012369565	0.0011272668	0.0010726539	0
99.995186	0.0013579114	0.0012455279	0.0011347805	0.0010831213	0
99.99516	0.0013627511	0.001252294	0.0011398521	0.001084077	0
99.99517	0.0013590963	0.0012520144	0.0011386453	0.001077101	0
99.995186	0.0013564875	0.0012493626	0.0011368576	0.0010748594	0
99.99519	0.0013531903	0.0012476986	0.0011358254	0.0010713794	0
99.99519	0.0013526204	0.0012482761	0.0011358524	0.0010697369	0
99.99521	0.0013494234	0.0012465557	0.0011349531	0.0010663611	0
99.99522	0.0013450575	0.0012431256	0.0011333474	0.0010629325	0
99.99521	0.0013463388	0.0012444152	0.0011342263	0.0010633549	0
99.9952	0.0013492777	0.0012467647	0.0011360163	0.00106473	0
99.99515	0.001360838	0.0012610748	0.0011528734	0.0010764031	0
99.99524	0.0013388845	0.0012379184	0.0011306574	0.0010579876	0
99.99525	0.0013371466	0.0012364973	0.0011313099	0.0010565094	0
99.99525	0.0013373694	0.001236083	0.0011310586	0.0010565217	0
99.99525	0.0013374194	0.0012357883	0.0011316192	0.0010564424	0
99.99525	0.0013374471	0.0012361158	0.0011325787	0.0010559277	0
99.99524	0.001338731	0.0012375766	0.0011336725	0.0010565094	0
99.99523	0.0013411966	0.0012404398	0.0011359858	0.0010581103	0
99.99523	0.0013413196	0.0012408125	0.0011344987	0.0010578721	0
99.995224	0.001342221	0.0012429467	0.001136232	0.0010578143	0
99.99523	0.0013397567	0.0012408764	0.0011329175	0.0010546574	0
99.99524	0.0013366533	0.001237191	0.0011335311	0.0010536711	0
99.99525	0.001336643	0.0012348754	0.0011281923	0.0010535233	0
99.99523	0.0013427067	0.0012378213	0.0011262526	0.0010575409	0
99.99526	0.0013323259	0.0012301835	0.0011269376	0.001051429	0
99.99525	0.0013325465	0.0012318526	0.0011332794	0.00105112	0
99.99525	0.0013343227	0.0012358594	0.0011377261	0.0010514618	0
99.99524	0.0013347681	0.0012376674	0.0011406076	0.0010518676	0
99.99523	0.0013360174	0.0012393303	0.0011418802	0.0010530784	0
99.995224	0.0013394132	0.0012416677	0.0011419908	0.0010563519	0
99.99521	0.001342618	0.0012469672	0.0011455143	0.0010574929	0
99.995224	0.0013385351	0.0012430553	0.0011422031	0.0010545787	0
99.995224	0.0013391067	0.0012417787	0.0011415766	0.0010557907	0
99.99521	0.0013417327	0.0012449269	0.0011449165	0.0010567525	0
99.9952	0.0013426967	0.0012467568	0.0011462109	0.0010569292	0
99.995224	0.001337374	0.0012419476	0.0011406416	0.001052502	0
99.99525	0.0013342362	0.0012366439	0.0011356021	0.001050791	0
99.99525	0.0013334389	0.0012345276	0.0011334307	0.0010505008	0
99.99525	0.0013329822	0.0012350737	0.0011346313	0.0010492923	0
99.995255	0.0013316035	0.0012340149	0.0011330302	0.001047925	0
99.99526	0.0013300357	0.0012331237	0.001132683	0.0010462406	0
99.99526	0.0013296448	0.0012331548	0.0011343511	0.0010458423	0
99.99526	0.001329614	0.0012329067	0.0011342696	0.001045839	0
99.99525	0.0013330991	0.0012364719	0.0011403474	0.0010482832	0
99.99525	0.0013323545	0.0012346845	0.0011388768	0.0010478366	0
99.99524	0.0013346651	0.0012376442	0.0011423005	0.0010485515	0
99.99523	0.0013363109	0.0012382842	0.0011430115	0.001050027	0
99.995224	0.0013391627	0.0012409666	0.0011448346	0.0010524138	0
99.995224	0.0013388152	0.0012423891	0.0011446007	0.0010505582	0
99.99522	0.0013385783	0.0012426706	0.0011442672	0.0010505292	0
99.99522	0.0013383264	0.0012432944	0.0011445472	0.001050287	0
99.99522	0.0013378821	0.0012441138	0.0011451727	0.0010494931	0
99.99522	0.0013388051	0.0012457789	0.0011478793	0.0010497498	0
99.995224	0.0013378058	0.0012446278	0.0011451667	0.0010481527	0
99.99524	0.0013355578	0.0012420366	0.0011400288	0.0010469338	0
99.995224	0.0013388224	0.0012420127	0.0011357603	0.0010507313	0
99.99524	0.0013323384	0.0012385108	0.001140729	0.0010465824	0
99.99523	0.0013334657	0.0012402716	0.0011428776	0.0010467619	0
99.99523	0.0013341596	0.0012423703	0.0011449653	0.0010468796	0
99.99523	0.0013327523	0.0012410707	0.0011432236	0.0010466825	0
99.99524	0.0013316751	0.0012397779	0.0011414057	0.0010459572	0
99.99522	0.0013362141	0.0012427791	0.0011441713	0.0010495585	0
99.99522	0.0013376808	0.0012441893	0.0011456305	0.0010498574	0
99.99522	0.0013393124	0.0012453652	0.0011467903	0.0010492611	0
99.99518	0.0013546755	0.001253898	0.0011512073	0.0010604733	0
99.99517	0.0013578254	0.0012597886	0.0011556197	0.0010604787	0
99.99519	0.0013525947	0.0012544696	0.0011503553	0.0010553884	0
99.99518	0.0013597701	0.0012546232	0.0011499358	0.0010587119	0
99.995155	0.0013726647	0.0012561327	0.0011504667	0.0010661009	0
99.99508	0.0013884866	0.0012754566	0.0011666165	0.001086959	0
99.99512	0.001383002	0.0012693463	0.0011601202	0.0010681462	0
99.995125	0.0013883549	0.001265212	0.0011505194	0.0010781117	0
99.99507	0.0013927551	0.001280859	0.0011680269	0.0010858777	0
99.99512	0.0013834169	0.0012711189	0.0011535131	0.0010688051	0
99.995125	0.0013724132	0.001270414	0.0011602414	0.001068515	0
