N1	N2	N3	R	W	anotaciones
0.3296877796837351	0.29722933808032187	0.08762080155628453	0.002446534571667564	99.28301554610799	0.0
0.34998487564780917	0.4379691641564086	0.05175414739140866	0.002991214202604416	99.15730059860176	0.0
0.2894998602246156	0.10256487961233575	0.04246890112906966	0.001516734747210401	99.56394962428678	0.0
0.15347702481434009	0.07914229538079752	0.033156416635435115	0.0013785840286893762	99.73284567914074	0.0
0.5139267701363565	0.3106824515478256	0.09531659044579369	0.0032351018068760696	99.07683908606315	0.0
0.21494318654246897	0.14874037760178077	0.046973321794376605	0.0015522925578375813	99.58779082150353	0.0
0.23832873200258387	0.1611481875285422	0.06308126432311402	0.002204867451469611	99.53523694869429	0.0
0.20816539000006432	0.18165789565970572	0.1329480892505337	0.0015108894426946534	99.475717735647	0.0
0.17826612285514878	0.10622634431227068	0.0899334011991331	0.0027921909474057025	99.62278194068605	0.0
0.12193373846637184	0.12016416034725194	0.0641348750948221	0.0020787899119895357	99.69168843617956	0.0
0.356986288866102	0.2592081718758835	0.09775232000931097	0.002540364266295301	99.2835128549824	0.0
0.21705376629957385	0.25422743661309516	0.2675277386690244	0.0021093989529510733	99.25908165946537	0.0
0.19617677601580807	0.16886530801119942	0.0919475583081374	0.0010453746567721616	99.54196498300809	0.0
0.3231096904246732	0.42108135475460867	0.2195863699970742	0.009031410377552264	99.02719117444609	0.0
0.15984424181461263	0.1412696924090799	0.035114514171203794	0.0027876901097019053	99.6609838614954	0.0
0.0733111587034978	0.09236639386065283	0.02702442195431897	0.0011193600274553074	99.80617866545408	0.0
0.1678051392900956	0.11961132689987806	0.028514925383025518	0.0010597913339217809	99.68300881709308	0.0
0.0874746854821349	0.13002714762795248	0.01876010167896531	0.0004200895601858664	99.76331797565075	0.0
0.05086545865891297	0.10646715350873634	0.015018751664028093	0.0004156025232760193	99.82723303364504	0.0
0.07097346498006174	0.20819382087351185	0.042515496930973805	0.0008823798269053761	99.67743483738856	0.0
0.12431241743531786	0.37601267195302085	0.033740582340060644	0.001785623750657363	99.46414870452095	0.0
0.06725602302158565	0.14886998563279197	0.09556694222755617	0.0007469409771003447	99.68756010814096	0.0
0.1461573426817904	0.1618934732375503	0.07398543909802842	0.0013799045110406808	99.61658384047159	0.0
0.12865539383181723	0.07759559242094836	0.0704414346277608	0.0011056222003255785	99.72220195691915	0.0
0.149019588147955	0.18341405010590728	0.1774633786417382	0.0014076402931532813	99.48869534281124	0.0
0.2440109353369978	0.30046487084365264	0.14575893113345517	0.0025938643365402405	99.30717139834935	0.0
0.2805484846034923	0.39722259989723885	0.09997498042844269	0.0012740833268157985	99.22097985174402	0.0
0.17925564464565416	0.3565880364259635	0.13980284514530128	0.0012682313384459517	99.32308524244463	0.0
0.13467397546817506	0.15320203645415634	0.053525826591884505	0.0007957537486572826	99.65780240773712	0.0
0.3133259322377854	0.3960464349101587	0.0932086517733989	0.0016303670103456028	99.19578861406832	0.0
0.7202739525678892	0.8725303676591748	0.23229770075875308	0.001589337070121092	98.17330864194406	0.0
0.20598262387636546	0.33872343735904653	0.09036873791108174	0.0010053347680465904	99.36391986608547	0.0
0.1926729443563119	0.21773195026579545	0.07763318599460024	0.0009155391424446009	99.51104638024084	0.0
