W	N1	N2	N3	R	anotaciones
99.993195	0.0018727824	0.0017483919	0.0015542284	0.0016308612	0
99.995094	0.0013403754	0.0012620742	0.00116286	0.001140662	0
99.995285	0.0012928136	0.0012187214	0.0011111363	0.0010979677	0
99.995316	0.001287977	0.0012103458	0.0011054502	0.0010775434	0
99.99526	0.0013098642	0.0012242029	0.0011333891	0.0010754588	0
99.99519	0.0013326283	0.001241463	0.0011499217	0.0010866085	0
99.995125	0.0013543353	0.0012591248	0.001169029	0.0010991475	0
99.99506	0.0013741176	0.0012773996	0.0011781399	0.0011063361	0
99.99503	0.0013800485	0.0012839573	0.001189347	0.0011081499	0
99.995	0.0013895936	0.0012924562	0.0011996194	0.0011138438	0
99.99497	0.0014008135	0.0013021968	0.0012102114	0.0011206968	0
99.994934	0.0014110786	0.0013103947	0.0012189369	0.0011273229	0
99.994896	0.0014210474	0.0013185191	0.0012277655	0.0011345675	0
99.99487	0.0014279183	0.0013245558	0.001235024	0.001139425	0
99.99485	0.001435088	0.001329773	0.0012418972	0.001145086	0
99.994835	0.0014409799	0.0013343177	0.0012469338	0.0011493699	0
99.99482	0.0014452426	0.0013377918	0.0012515052	0.0011519741	0
99.9948	0.0014508956	0.0013421642	0.0012572658	0.0011557539	0
99.99478	0.0014551735	0.0013457957	0.0012614819	0.0011586879	0
99.99477	0.0014593365	0.0013488597	0.0012661511	0.0011619946	0
99.99475	0.0014635462	0.0013521463	0.0012705523	0.0011648007	0
99.994736	0.0014674469	0.0013561196	0.0012749236	0.0011670173	0
99.99473	0.0014687699	0.0013572723	0.0012768306	0.0011682065	0
99.99473	0.0014700675	0.0013586389	0.0012788109	0.0011688748	0
99.994705	0.0014755358	0.0013635796	0.0012835828	0.0011732497	0
99.99469	0.0014797235	0.0013668932	0.0012874135	0.0011772075	0
99.994675	0.0014810518	0.001368397	0.0012893518	0.0011776296	0
99.994675	0.0014837913	0.0013706788	0.0012924877	0.0011795522	0
99.99465	0.001489156	0.0013753689	0.0012979436	0.0011840513	0
99.994644	0.0014918996	0.00137827	0.0013010626	0.0011845899	0
99.99462	0.0014977899	0.0013830498	0.001304832	0.0011888986	0
99.994606	0.0015033432	0.0013882654	0.0013099168	0.001192524	0
99.994606	0.0015039231	0.0013880864	0.0013101362	0.0011903093	0
99.994606	0.0015049719	0.0013862569	0.0013100983	0.0011901435	0
99.9946	0.0015066098	0.0013869699	0.0013105768	0.0011933849	0
99.99459	0.0015103676	0.0013915633	0.0013145774	0.0011955253	0
99.99457	0.0015175814	0.0013978514	0.0013199383	0.0011998924	0
99.994545	0.0015251925	0.0014039914	0.0013244092	0.0012050524	0
99.99451	0.0015345202	0.0014115408	0.0013290993	0.0012112099	0
99.99451	0.0015383331	0.001420814	0.0013231797	0.0012170555	0
99.9945	0.0015401669	0.0014217496	0.0013239468	0.0012184465	0
99.994484	0.0015446445	0.0014259449	0.0013266087	0.0012201063	0
99.99447	0.0015494678	0.0014297629	0.0013287606	0.0012224881	0
99.99446	0.0015530738	0.0014315626	0.001329716	0.0012243933	0
99.99445	0.0015564574	0.0014336093	0.0013303068	0.0012273742	0
99.99444	0.0015608303	0.0014378935	0.0013329847	0.001229644	0
99.99443	0.0015643447	0.001440306	0.0013339286	0.001231597	0
99.99441	0.0015720528	0.0014462866	0.00133769	0.001236037	0
99.9944	0.0015721605	0.0014471832	0.0013555918	0.0012320423	0
99.994415	0.00156813	0.001443529	0.0013509368	0.0012295379	0
99.994385	0.0015749516	0.0014487572	0.0013526825	0.0012326919	0
99.99435	0.0015875729	0.0014569772	0.0013609095	0.0012398008	0
99.99424	0.0016217753	0.0014815296	0.0013829307	0.0012667682	0
99.99391	0.0017295817	0.0015656495	0.0014524487	0.0013438106	0
99.99345	0.0018773432	0.0016739873	0.0015452337	0.0014644447	0
99.99244	0.0021698012	0.0019437723	0.0017999215	0.0016502592	0
99.98946	0.003119744	0.0026954876	0.002465976	0.0022593192	0
99.98471	0.0044718576	0.003978549	0.0034579632	0.0033859343	0
99.97936	0.0060827816	0.0054495656	0.0045322976	0.0045674345	0
99.98755	0.0035276993	0.0032754203	0.0028332858	0.0028159001	0
99.987076	0.0036665075	0.0033897304	0.0029632219	0.0028947366	0
99.94575	0.017222054	0.0141212465	0.011332096	0.011573891	0
99.9841	0.0045857183	0.0041762735	0.0035518399	0.0035952628	0
