W	N1	N2	N3	R	anotaciones
99.98591	0.0040485812	0.0036563072	0.0031279246	0.0032648677	0
99.98842	0.0033267017	0.0029952037	0.0026089111	0.002647053	0
99.987976	0.0034689908	0.0031224769	0.002699512	0.0027272354	0
99.98684	0.0038210081	0.0034310129	0.0029522872	0.0029644882	0
99.98478	0.004452724	0.00397345	0.0033962547	0.0033978368	0
99.982	0.0053031207	0.004711184	0.0040004547	0.003984496	0
99.97933	0.0061097876	0.0054226737	0.0045950906	0.004543952	0
99.97189	0.0084642805	0.007354401	0.0061537684	0.0061236047	0
99.96467	0.010820483	0.009217391	0.007657143	0.0076554907	0
99.95759	0.013152634	0.011018511	0.009107326	0.009125359	0
99.95229	0.014912868	0.012359654	0.01022351	0.010204205	0
99.945045	0.017372604	0.014191898	0.0117124375	0.011681634	0
99.93791	0.019803705	0.015981222	0.013193424	0.013117264	0
99.91948	0.026271012	0.02057357	0.016815051	0.016850656	0
99.88072	0.04030997	0.030108571	0.024239639	0.02462047	0
99.73394	0.09681285	0.06541957	0.05070615	0.05311557	0
95.985535	1.9650893	0.84552634	0.5783165	0.62553495	0
99.29064	0.2779906	0.17473672	0.12642318	0.13021234	0
91.960754	4.254868	1.6687247	1.0266911	1.0889714	0
65.45412	18.29575	9.039251	3.7428617	3.4680207	0
20.986057	65.99484	7.1960607	2.958772	2.8642683	1
8.502338	79.85151	7.4025764	2.202013	2.0415611	1
19.364105	65.10465	9.5472765	3.0565062	2.9274545	1
7.503339	74.71441	12.553556	2.7562158	2.4724858	1
2.4021854	91.16399	4.1790915	1.0989578	1.1557776	1
1.360102	2.9999597	92.79098	1.9291295	0.91983175	2
1.989547	4.5063095	90.73216	1.6101158	1.161871	2
0.6616353	1.3399526	96.14071	1.31372	0.54397315	2
0.34849703	0.63270575	98.02823	0.6925166	0.29804575	2
0.15390028	0.27597615	99.18037	0.25500283	0.13474932	2
0.07295695	0.13268143	99.60808	0.11560894	0.07067398	2
0.06304264	0.11627354	99.664604	0.093490094	0.062587894	2
0.048377085	0.083429605	99.74746	0.07296852	0.047768045	2
0.049713925	0.073923424	99.74075	0.08821875	0.04739547	2
0.052573618	0.08124563	99.72146	0.09352083	0.05120393	2
0.24157664	0.42490295	98.60581	0.49654394	0.23116241	2
0.11221305	0.16542502	99.38932	0.22667786	0.106364205	2
0.5241287	0.8237168	96.757835	1.4062035	0.4881158	2
0.07173888	0.11004539	99.611145	0.13751741	0.06955568	2
0.13918352	0.23092002	99.19717	0.29482856	0.13790439	2
0.3376625	0.48162663	97.98981	0.87907004	0.31182542	2
1.2095693	1.4201839	91.53011	4.7812247	1.0589014	2
0.62965184	0.79959816	96.09327	1.9195427	0.55794054	2
0.51213557	0.6903162	96.86902	1.4676422	0.46089813	2
2.7324986	4.5339594	80.60379	9.474623	2.6551268	2
0.6573135	1.1903499	96.28888	1.3475789	0.51588684	2
0.22931977	0.43948126	98.66435	0.44892123	0.21792473	2
0.913214	1.173838	94.25537	2.8951905	0.76238763	2
0.71311295	1.3874384	96.27577	1.0826229	0.5410559	2
0.12269565	0.1965481	99.35794	0.20793658	0.11488118	2
0.18355367	0.37134337	98.95113	0.29417455	0.19979559	2
0.105249345	0.16854003	99.40382	0.21409062	0.10830186	2
0.07936542	0.1499264	99.55893	0.1297059	0.082067765	2
0.06920481	0.113168195	99.62021	0.12749511	0.06992109	2
0.12332625	0.20282711	99.28559	0.25843367	0.12982103	2
0.37749776	0.5026495	97.743904	1.0293432	0.34660238	2
0.43245247	0.55660015	97.38393	1.2281603	0.3988605	2
0.54392976	0.70103604	96.57571	1.6724212	0.50690967	2
1.9077295	2.3076775	84.70681	9.31389	1.7638948	2
0.5465998	0.74975413	96.40136	1.7586229	0.54366434	2
1.0113165	1.3428038	92.96506	3.7072875	0.9735343	2
1.4884567	1.3400657	6.267148	89.61205	1.2922746	3
1.8176377	1.6538411	7.9730124	86.9961	1.559407	3
1.5013379	2.0459595	88.372025	6.636115	1.4445618	2
1.2875069	1.1514608	5.226852	91.20553	1.1286596	3
0.555667	0.48532063	1.622902	96.85667	0.4794403	3
0.42889193	0.37008977	1.1550381	97.67612	0.3698637	3
0.62099165	0.5410832	1.8772745	96.4263	0.53435963	3
2.1717196	2.7413216	81.05407	12.00099	2.031893	2
0.75835854	0.6767412	2.4600425	95.44514	0.65971684	3
1.0847862	1.0060841	4.1234026	92.823364	0.96236205	3
0.5217132	0.4603279	1.5276165	97.03624	0.45410544	3
0.38448325	0.33257383	1.010516	97.93822	0.3342113	3
1.2775645	1.1658794	4.8646317	91.577675	1.1142579	3
0.3208838	0.28974336	0.81520665	98.28855	0.2856117	3
0.25611162	0.22870976	0.60770196	98.68024	0.22724222	3
0.25497073	0.22368999	0.61436623	98.682465	0.22450955	3
0.23348159	0.20771155	0.5425272	98.809006	0.20728044	3
0.2370131	0.20958889	0.55200166	98.792015	0.20937857	3
0.24830864	0.21457109	0.5903931	98.73033	0.21639198	3
0.37780398	0.33437687	0.9465089	98.00902	0.33228666	3
0.19706923	0.17613795	0.44319877	99.00792	0.17567325	3
0.1889533	0.16686526	0.4280271	99.048546	0.1676025	3
0.16631933	0.14866701	0.36051497	99.175934	0.14856046	3
0.15189806	0.13389388	0.32786083	99.25139	0.13496266	3
0.14381616	0.12651207	0.30681106	99.295135	0.12772378	3
0.14628974	0.12889458	0.3142576	99.28064	0.12991916	3
0.13550943	0.11907642	0.2860672	99.339035	0.12031328	3
0.13445772	0.11777504	0.28316212	99.34546	0.11914031	3
0.13678226	0.11917491	0.28842008	99.33473	0.12088659	3
0.14952792	0.12902687	0.3195305	99.270645	0.13127707	3
0.19906645	0.17007348	0.45084265	99.00665	0.1733621	3
0.32876927	0.2912507	0.8043986	98.28646	0.289122	3
0.21195754	0.1864527	0.46161324	98.953064	0.1869203	3
0.20081131	0.17633477	0.4314026	99.01451	0.17694502	3
0.19183965	0.16816564	0.40716535	99.06398	0.16884577	3
0.15345502	0.13639264	0.32710162	99.24607	0.13697389	3
0.13878076	0.12293624	0.28884813	99.325905	0.12353598	3
0.12720558	0.11255389	0.2598906	99.38725	0.11309718	3
0.11800218	0.10433504	0.2373442	99.435524	0.104793325	3
0.112030886	0.098969296	0.2229308	99.46673	0.099340335	3
0.10790858	0.095235	0.21310572	99.48819	0.09555766	3
0.1055939	0.093122	0.20769107	99.50018	0.093410745	3
0.10279787	0.09055903	0.20106803	99.5147	0.09087025	3
0.10198712	0.08969711	0.19910413	99.51915	0.09005816	3
0.10198071	0.08884916	0.20298752	99.516205	0.08998246	3
0.1022843	0.08887471	0.2034883	99.51517	0.09018259	3
0.10991467	0.096276075	0.21778348	99.47914	0.09688673	3
0.10908687	0.095532976	0.21583828	99.483315	0.096233554	3
0.10855281	0.094799034	0.21413094	99.48691	0.095604986	3
0.11241706	0.09704425	0.22738625	99.46421	0.0989393	3
0.12093315	0.1038452	0.24725087	99.42178	0.10618369	3
0.1427502	0.12124203	0.2998237	99.31212	0.124061815	3
0.20089132	0.17333196	0.42659897	99.025085	0.17409608	3
0.22080639	0.18859844	0.47585303	98.92554	0.18920653	3
0.24690065	0.2083208	0.58436346	98.74725	0.21315776	3
0.5002012	0.40787086	1.246652	97.439224	0.40605152	3
0.5461541	0.9889245	97.16756	0.8533215	0.44404277	2
0.56752264	1.603352	96.25589	0.9537185	0.61952394	2
0.9562762	1.4150778	93.39351	3.3239949	0.9111396	2
1.60401	2.1185944	87.46211	7.302323	1.5129617	2
0.7527661	1.0892556	94.568344	2.7861216	0.8035209	2
1.0541011	0.937637	3.9579875	93.10612	0.94415534	3
0.6478109	0.5528506	1.9517014	96.28291	0.5647205	3
1.0220346	0.7799205	2.769025	94.62543	0.8035976	3
99.33167	0.19035989	0.21319538	0.14656055	0.118218504	0
0.76273257	1.1941983	96.66899	0.9523659	0.42170626	2
0.29752553	0.5565059	98.53532	0.38551247	0.22513771	2
0.29607746	0.43158704	98.38079	0.6489806	0.24255307	2
0.21098107	0.41891044	98.8569	0.32136473	0.19184656	2
0.2274723	0.3929398	98.681595	0.4837574	0.21424215	2
