W	N1	N2	N3	R	anotaciones
99.991455	0.0023949319	0.0021674358	0.0019441262	0.0020402474	0
99.99315	0.001911015	0.0017401377	0.001574836	0.0016118264	0
99.99355	0.0018027672	0.0016496333	0.0014824034	0.0015068555	0
99.993416	0.0018491595	0.0016932867	0.0015141515	0.0015294892	0
99.993225	0.0019097879	0.00174576	0.0015572085	0.0015628602	0
99.99308	0.0019607306	0.0017845654	0.0015889871	0.0015884299	0
99.99277	0.0020594501	0.0018633947	0.0016538044	0.0016503275	0
99.99244	0.0021605375	0.0019523732	0.0017354514	0.0017172071	0
99.9918	0.002364039	0.002102768	0.0018635518	0.001862356	0
99.9914	0.002485035	0.0022064825	0.001962885	0.0019392332	0
99.99089	0.002647755	0.0023400972	0.0020767744	0.0020365056	0
99.99059	0.0027406767	0.0024320018	0.0021495656	0.0020819553	0
99.98923	0.0031652034	0.0027839665	0.0024480866	0.0023780828	0
99.988	0.0035483227	0.0030881944	0.0027103415	0.0026493801	0
99.98661	0.004003604	0.003458951	0.0029999653	0.0029189344	0
99.98722	0.0037934743	0.003301188	0.002879671	0.002806535	0
99.986496	0.0040245084	0.0034754209	0.0030346932	0.0029643893	0
99.98483	0.0045665684	0.0038841139	0.0033923239	0.0033199238	0
99.98437	0.004683706	0.0040287585	0.0035151534	0.0034208596	0
99.98555	0.0042862166	0.0037252128	0.0032722768	0.00316849	0
99.98467	0.0045702485	0.0039435755	0.0034556836	0.0033593297	0
99.98329	0.0050196517	0.0042840727	0.0037536446	0.003653334	0
99.98217	0.0053806487	0.004556207	0.0040001194	0.0038819595	0
99.98378	0.00486937	0.0041665668	0.0036622754	0.0035259912	0
99.98097	0.0057804473	0.004882713	0.0042549246	0.0041184756	0
99.96064	0.012700006	0.009879862	0.008422339	0.008359533	0
99.93332	0.022279987	0.016632553	0.013861127	0.013896834	0
99.83892	0.05795042	0.039264634	0.03142977	0.032433223	0
99.85227	0.052636936	0.036211785	0.029006943	0.029873746	0
99.793526	0.075358994	0.050539896	0.039618496	0.04095647	0
99.902405	0.03353929	0.024181634	0.019732317	0.020145427	0
99.7712	0.08479339	0.054858305	0.043219656	0.045923535	0
97.3145	1.2907125	0.5504715	0.39563823	0.44867784	0
92.0977	4.3638935	1.4484333	0.98052037	1.1094475	0
87.827095	7.0242405	2.2143276	1.4029986	1.5313307	0
1.1239134	97.23084	0.8229385	0.3871864	0.43512607	1
1.033354	97.67565	0.58233833	0.32392275	0.38472754	1
1.4078999	96.67154	0.96745276	0.44233188	0.51077247	1
13.574651	78.781136	3.4154682	1.95771	2.2710333	1
4.097162	92.22968	1.6557505	0.94016194	1.0772362	1
0.2720572	99.2254	0.23953682	0.118176304	0.14482848	1
0.21382897	99.33732	0.218919	0.10310554	0.12682194	1
0.93276304	95.66363	2.1016061	0.6151202	0.6868765	1
0.8108138	96.30851	1.7406801	0.5125696	0.6274173	1
1.8324366	7.6209426	87.16862	1.671857	1.7061496	2
0.0441797	0.074157014	99.77644	0.061974227	0.043251082	2
0.01871737	0.026959993	99.90945	0.02654054	0.018339181	2
0.0146419685	0.019969624	99.93059	0.020491382	0.014309329	2
0.016955024	0.021817824	99.91919	0.025626127	0.016406711	2
0.014001601	0.018159429	99.93375	0.02046501	0.013632046	2
0.013016948	0.018051276	99.93767	0.018368818	0.012897387	2
0.015782122	0.019851277	99.92512	0.024059163	0.015187885	2
0.021768617	0.026711501	99.89684	0.0340957	0.020584486	2
0.020745855	0.025415836	99.90129	0.03268254	0.019863611	2
0.01568724	0.01979184	99.92583	0.023667617	0.015026373	2
0.020437026	0.025235374	99.9018	0.033178467	0.019345323	2
0.019184535	0.023935916	99.90816	0.030531362	0.018186606	2
0.021370169	0.026690235	99.89692	0.03484886	0.020173442	2
0.031461492	0.038855944	99.845375	0.054606467	0.029697327	2
0.033014473	0.040893942	99.83664	0.058563776	0.030889744	2
0.0401467	0.050225794	99.7972	0.07503022	0.037396003	2
0.086510725	0.10298623	99.547806	0.18309219	0.07960512	2
0.14646909	0.17606285	99.19234	0.34711307	0.13802439	2
1.4260085	1.5208197	88.701096	7.051953	1.3001226	2
0.35284108	0.40911353	97.85931	1.0541531	0.32458577	2
0.6267767	0.7085231	95.89521	2.2116377	0.55785084	2
1.0032302	1.1332676	92.788185	4.172235	0.9030856	2
1.1329743	1.2576523	91.561	5.0262594	1.022107	2
0.94014883	0.8478739	3.6706648	93.71479	0.8265169	3
0.88433737	0.8403293	3.5206416	93.954056	0.800631	3
0.35079297	0.32188654	1.0256166	97.98527	0.31643504	3
0.19050427	0.17101344	0.47411612	98.99359	0.17077647	3
0.17631605	0.16087674	0.4384974	99.06393	0.16038285	3
0.07368165	0.06542204	0.15188465	99.64232	0.06670091	3
0.12894656	0.115282975	0.29447058	99.34407	0.11723114	3
0.039662354	0.03556772	0.0740556	99.81407	0.03664622	3
0.031017622	0.027693575	0.05563186	99.85702	0.028638344	3
