W	N1	N2	N3	R	anotaciones
99.99125	0.0024724065	0.0022240886	0.0019845236	0.0020776417	0
99.99296	0.0019830046	0.0017902413	0.0016226245	0.0016441846	0
99.99331	0.0018894685	0.0017155913	0.0015419251	0.0015515701	0
99.99312	0.0019495873	0.0017715411	0.0015775095	0.001585493	0
99.99275	0.0020700637	0.001869629	0.0016528993	0.0016595082	0
99.99217	0.002241876	0.0020162663	0.001784929	0.0017720899	0
99.99105	0.00258103	0.0022898277	0.0020506529	0.002022954	0
99.98998	0.002905379	0.0025655127	0.0023018438	0.002248178	0
99.98892	0.0032234567	0.002834443	0.0025440266	0.0024665834	0
99.988144	0.003460679	0.0030350757	0.0027276254	0.0026307206	0
99.987236	0.0037410962	0.0032648947	0.0029356058	0.002818097	0
99.98704	0.0038036315	0.0033207193	0.0029958817	0.0028475923	0
99.9882	0.0034386695	0.0030342955	0.0027387333	0.0025951772	0
99.98865	0.0032966204	0.0029260258	0.0026353556	0.0024925813	0
99.98852	0.0033414657	0.0029581403	0.0026633576	0.0025256176	0
99.98797	0.003516053	0.0030957512	0.0027841039	0.0026399184	0
99.98808	0.0034748737	0.0030632208	0.002750807	0.0026292463	0
99.98754	0.0036474988	0.0032059336	0.002861726	0.0027482784	0
99.9876	0.0036124664	0.0031923908	0.002867368	0.0027265234	0
99.98553	0.004277025	0.0037123654	0.0032970842	0.0031788982	0
99.98412	0.0047556413	0.00406941	0.0035884692	0.0034683046	0
99.9824	0.005308341	0.0045052906	0.0039711064	0.0038343752	0
99.98138	0.0056199487	0.004753446	0.0041957353	0.0040470148	0
99.981926	0.005368154	0.00461104	0.0041452562	0.003944907	0
99.9811	0.0056283176	0.004816738	0.0043355315	0.0041227876	0
99.980194	0.0059101027	0.005039309	0.004543223	0.0043137977	0
99.979225	0.006208605	0.0052845604	0.0047370433	0.0045478716	0
99.97804	0.0065776454	0.005571139	0.005006481	0.004797977	0
99.97593	0.0073731733	0.006104343	0.0053449124	0.0052548703	0
99.97927	0.006285839	0.005278985	0.004662688	0.0044986987	0
99.97488	0.0077269594	0.0063696876	0.0055820565	0.0054511717	0
99.945045	0.018084032	0.013720701	0.011619388	0.011536059	0
99.72047	0.10560217	0.06720957	0.053459264	0.05326249	0
3.8615227	92.74797	1.444341	0.9201252	1.0260469	1
0.32942373	99.09217	0.26252434	0.14801982	0.16786535	1
0.1696334	99.46792	0.17153178	0.088881224	0.1020315	1
0.15078947	99.47917	0.17891803	0.087646805	0.10347675	1
0.17050119	99.41205	0.20190346	0.101737745	0.11381289	1
0.19912691	99.25927	0.26858833	0.12770651	0.1453032	1
0.29118177	98.8172	0.45550662	0.2001564	0.23595649	1
0.6367569	96.9849	1.298238	0.48138863	0.59871227	1
1.320421	92.9768	3.3976464	1.0051136	1.300008	1
1.1164978	95.53564	1.964172	0.5783687	0.8053243	1
0.66293454	2.0787694	95.9025	0.694601	0.66120404	2
0.0379929	0.066742636	99.80528	0.0506164	0.03937158	2
0.016182153	0.023767972	99.920456	0.02314189	0.016458172	2
0.016424743	0.022796737	99.921745	0.023171946	0.015864065	2
0.014962564	0.019947054	99.92874	0.02147123	0.014882907	2
0.009325249	0.012249675	99.956635	0.01260203	0.009177498	2
0.008560371	0.011310625	99.960335	0.011207042	0.00858652	2
0.008543659	0.011036239	99.96042	0.011511408	0.008496512	2
0.014612416	0.01818711	99.93141	0.021508204	0.014279948	2
0.011044999	0.013759673	99.94821	0.016147451	0.0108456705	2
0.015471363	0.019056961	99.9273	0.023230426	0.014947326	2
0.0124885915	0.016028991	99.941414	0.018158313	0.011910945	2
0.012950145	0.016023755	99.93895	0.019565444	0.012516002	2
0.016228124	0.02021193	99.92289	0.02510289	0.015574753	2
0.017186087	0.021067046	99.91879	0.026864791	0.016087987	2
0.02167699	0.026185833	99.896	0.035740253	0.02039812	2
0.026726577	0.03182971	99.87195	0.04507111	0.024423318	2
0.051958714	0.059071783	99.74614	0.09672678	0.046098	2
0.020339435	0.025233146	99.90187	0.033538833	0.019026581	2
0.043989033	0.052570987	99.77944	0.083515085	0.04048347	2
0.22918771	0.24755956	98.74599	0.5742221	0.20305304	2
0.03344836	0.04093588	99.83347	0.06070606	0.031437743	2
0.046296526	0.056247607	99.76649	0.08694379	0.044029858	2
0.05786012	0.06910814	99.70738	0.11131031	0.054334402	2
0.16916807	0.18669087	99.14769	0.35196006	0.14449494	2
99.703995	0.08297289	0.09929172	0.063672066	0.050069414	0
1.4825033	96.272125	1.2243823	0.49181703	0.5291665	1
0.09946612	0.17589594	99.49562	0.14786981	0.0811461	2
0.022656335	0.030140055	99.892044	0.035011023	0.020149512	2
0.019699605	0.024472758	99.9064	0.03141009	0.018012878	2
0.016868297	0.021024354	99.91972	0.026658168	0.015723966	2
0.017208682	0.02160499	99.917404	0.027609844	0.016159344	2
0.025056696	0.030429173	99.87811	0.043129157	0.023266006	2
0.027892608	0.034565344	99.86217	0.049316783	0.026054002	2
0.05407167	0.06618056	99.723434	0.10532314	0.05099224	2
0.13261962	0.15663719	99.278915	0.30785322	0.12398443	2
0.19801371	0.23122326	98.881325	0.5061022	0.18334521	2
0.4129827	0.4827186	97.42095	1.2895457	0.39379793	2
1.1396716	0.9640829	4.584864	92.33567	0.97571045	3
0.87942976	0.99723864	93.69544	3.6033235	0.82455844	2
1.411846	1.31072	6.787099	89.22114	1.2691971	3
0.60957426	0.5405075	2.0299885	96.28092	0.53900737	3
0.23267187	0.20079724	0.5874276	98.77484	0.20425886	3
0.92240924	0.8700463	3.842409	93.51504	0.85009885	3
0.14574419	0.12530854	0.33280057	99.2674	0.12874193	3
0.21013352	0.18423937	0.5280696	98.892265	0.18529338	3
0.33291182	0.3072687	0.95924383	98.099396	0.3011778	3
0.0891572	0.07658201	0.18641189	99.56843	0.07941682	3
