W	N1	N2	N3	R	anotaciones
99.991295	0.0024498962	0.0022248165	0.001975854	0.0020576073	0
99.99334	0.0018796211	0.0017007431	0.0015371625	0.0015513357	0
99.99347	0.001848152	0.0016774462	0.0015016722	0.0015099952	0
99.993195	0.0019304327	0.0017536773	0.0015588717	0.0015626115	0
99.99284	0.0020364623	0.0018460882	0.0016344453	0.0016360602	0
99.99246	0.0021572246	0.0019489183	0.0017188932	0.0017192666	0
99.99211	0.0022605893	0.0020351117	0.0017961286	0.0017888248	0
99.9917	0.0023861488	0.0021491654	0.0018928197	0.0018717307	0
99.991196	0.0025357797	0.002279755	0.0020058104	0.001978201	0
99.98968	0.0030128972	0.0026739344	0.0023330718	0.0023008464	0
99.98814	0.003491794	0.00306706	0.0026823967	0.0026204456	0
99.98733	0.0037237154	0.0032937592	0.002869859	0.002782262	0
99.98741	0.0036845766	0.0032770124	0.0028652195	0.002759392	0
99.98614	0.0040944996	0.003604543	0.003134308	0.0030302617	0
99.98559	0.004268243	0.0037524842	0.0032510245	0.0031458752	0
99.98568	0.0042259237	0.0037291269	0.0032280819	0.0031310346	0
99.9843	0.0046571144	0.0040791705	0.0035269063	0.00343226	0
99.98218	0.0053270115	0.004615737	0.0039937384	0.0038789564	0
99.980774	0.0057747588	0.004964263	0.0043154918	0.004170275	0
99.97293	0.008420754	0.0069110245	0.0059294086	0.0058133258	0
99.97731	0.0069189905	0.005894744	0.0049912324	0.0048826765	0
99.982895	0.0050697913	0.0044538714	0.0038662388	0.0037118804	0
99.98224	0.005268527	0.0046224375	0.0040176664	0.0038598697	0
99.98124	0.005553281	0.004841308	0.00430556	0.0040499135	0
99.981415	0.005488378	0.004802036	0.0042912415	0.004009205	0
99.98139	0.0054820706	0.0048098275	0.0043126335	0.004002633	0
99.98251	0.0051186387	0.0045379535	0.0040716534	0.0037543701	0
99.98222	0.005218308	0.0046062623	0.004118791	0.0038341128	0
99.980896	0.005635313	0.004935197	0.004400467	0.004123063	0
99.97788	0.0065981112	0.0056876983	0.0050657536	0.0047637257	0
99.96985	0.0093930615	0.007680004	0.0065643676	0.0065103597	0
99.94381	0.018126633	0.014383516	0.011916515	0.011759517	0
99.968155	0.009911512	0.008191731	0.006934469	0.0068111746	0
99.971565	0.008575806	0.0072576688	0.006537877	0.006064512	0
99.96102	0.012025971	0.0098884525	0.008895624	0.008158367	0
99.9044	0.031792324	0.02380472	0.021039603	0.018965786	0
97.802124	1.0292485	0.45526192	0.36888698	0.34446925	0
1.8108286	95.986725	1.0419577	0.5794926	0.581	1
1.2656415	96.649376	1.0852393	0.50396514	0.4957754	1
89.29771	5.675014	2.3288543	1.3508394	1.3475841	0
2.1519504	95.23632	1.2514436	0.65018696	0.71010125	1
0.6833447	98.146515	0.57986957	0.27336594	0.31689733	1
0.5016293	98.4175	0.57731026	0.23771785	0.26583543	1
1.4257069	93.25932	3.3636863	0.91936004	1.0319284	1
0.26578575	0.64283895	98.42056	0.4125471	0.25827262	2
0.08086412	0.15571663	99.55938	0.121939145	0.08210147	2
0.047558974	0.07358783	99.74249	0.0866033	0.04975478	2
0.027511667	0.03889784	99.860146	0.045507748	0.027941903	2
0.03369834	0.04607875	99.82798	0.058658678	0.033578094	2
0.03711953	0.056905165	99.80592	0.06250074	0.037546072	2
0.033104558	0.042232994	99.83405	0.058478944	0.032130554	2
0.03182795	0.0412649	99.83974	0.056053303	0.031113416	2
0.039549865	0.061843444	99.791756	0.06715275	0.03969769	2
0.05416803	0.07784415	99.71268	0.10190562	0.05341323	2
0.063196346	0.090879306	99.66127	0.122427694	0.06221979	2
0.074300505	0.1087275	99.595955	0.14779264	0.07321371	2
0.13040577	0.17991199	99.2716	0.29172826	0.12635739	2
0.17289285	0.23028088	99.01972	0.4112633	0.16584048	2
0.34510642	0.41366312	97.922615	1.0033094	0.3153051	2
0.6882009	0.8290452	95.45348	2.3847575	0.64451194	2
0.7365422	0.88634074	95.05821	2.6241965	0.6947041	2
0.9854368	0.86263186	3.8849611	93.39721	0.8697609	3
1.1400743	1.3821386	91.43738	4.95614	1.0842738	2
0.50593007	0.43594566	1.5690159	97.044556	0.444548	3
0.53960454	0.47882977	1.7366658	96.76235	0.48254496	3
0.5733271	0.50674415	1.8241923	96.58093	0.51479906	3
0.7040314	0.636009	2.4333441	95.58114	0.64547855	3
0.20132615	0.16689229	0.4798688	98.97807	0.1738359	3
