W	N1	N2	N3	R	anotaciones
99.99168	0.002354985	0.002117803	0.0018612782	0.0019760525	0
99.993774	0.0017648259	0.0015968566	0.001423738	0.0014536772	0
99.99383	0.0017498347	0.0015895916	0.0014068246	0.0014246909	0
99.993576	0.0018286295	0.0016620663	0.0014638961	0.0014748538	0
99.99334	0.001901287	0.0017219058	0.0015170278	0.0015191432	0
99.99301	0.0019905926	0.0018068535	0.0015955716	0.0015892725	0
99.99279	0.0020667017	0.0018645122	0.0016402231	0.0016310615	0
99.99253	0.0021571293	0.0019408914	0.0016959091	0.0016857319	0
99.99183	0.0023768123	0.002122329	0.0018421635	0.001832491	0
99.99123	0.0025648766	0.002281697	0.0019846384	0.0019527208	0
99.98946	0.00310732	0.0027475017	0.0023511124	0.0023282287	0
99.98757	0.003692668	0.0032265342	0.0027575819	0.0027577113	0
99.98413	0.0048159678	0.004090426	0.0034782365	0.0034928569	0
99.98244	0.0053512873	0.004509172	0.0038350376	0.0038549493	0
99.970505	0.009409484	0.0075093647	0.0062427195	0.006330938	0
99.967545	0.010365187	0.008329831	0.006836733	0.006926596	0
99.98056	0.0059171845	0.005031973	0.0042335014	0.0042568003	0
99.97761	0.006901835	0.00577675	0.0048378496	0.0048812795	0
99.981445	0.005602586	0.004810055	0.004078686	0.004055561	0
99.983536	0.0049061268	0.0042766524	0.0036661518	0.0036140347	0
99.98247	0.005282206	0.004521316	0.0038763962	0.00383636	0
99.98121	0.00568554	0.004832015	0.0041470635	0.0041158274	0
99.979385	0.0062717176	0.005286034	0.004535921	0.0045139897	0
99.97845	0.006560033	0.0055160015	0.0047461516	0.0047330013	0
99.975624	0.007515451	0.0062066764	0.0053282804	0.0053348895	0
99.97332	0.008271516	0.0067561283	0.005809756	0.0058354046	0
99.968475	0.009878605	0.007928941	0.0067993263	0.006912905	0
99.958824	0.013151154	0.010290223	0.008754344	0.008987222	0
99.92817	0.024135914	0.017599178	0.014773285	0.015331968	0
99.80254	0.07268929	0.046812527	0.037906803	0.0400442	0
99.596825	0.15737028	0.09361753	0.07478447	0.07741246	0
4.0861664	92.30783	1.6087549	0.9623188	1.0349346	1
3.0546997	93.892204	1.3988557	0.7937764	0.86046624	1
0.42166016	98.86443	0.334264	0.17572193	0.20392147	1
0.23318096	99.31547	0.21244925	0.111579165	0.1273338	1
0.20124619	99.33947	0.22541939	0.10907006	0.12479876	1
0.31087175	98.81882	0.4618984	0.19094051	0.21747561	1
0.77547455	96.479706	1.6291909	0.52137667	0.5942538	1
0.9289874	2.9288816	94.27187	1.0096352	0.8606245	2
0.13265038	0.2770471	99.27639	0.18072833	0.13317664	2
0.053571124	0.08911962	99.71412	0.09172547	0.051466726	2
0.050390646	0.07645047	99.73274	0.09067087	0.049741533	2
0.049811736	0.073966354	99.73934	0.08836468	0.04851674	2
0.046915967	0.066220425	99.758026	0.08412518	0.044709295	2
0.075443126	0.10178067	99.602234	0.15040241	0.07013975	2
0.2900668	0.35538337	98.32559	0.7676654	0.26128995	2
0.049802404	0.07408771	99.73762	0.0914415	0.0470529	2
0.08895944	0.119750135	99.52342	0.18625529	0.081609175	2
0.1342283	0.1720626	99.27097	0.30238217	0.12035351	2
1.7073327	1.4943904	8.215075	87.14211	1.4410872	3
0.13323982	0.2042091	99.236046	0.29964098	0.12685913	2
0.55044156	0.70347327	96.41913	1.83564	0.49131718	2
1.1588677	1.4387988	91.14482	5.191724	1.0657771	2
1.074606	0.9399952	4.2618637	92.807106	0.9164249	3
0.91613775	0.8146938	3.3389735	94.139946	0.7902501	3
0.4557123	0.39719605	1.3014967	97.45471	0.3908772	3
0.3001601	0.2630336	0.78955156	98.38638	0.26087663	3
0.21038474	0.18338357	0.5089171	98.91384	0.18347144	3
0.16760111	0.1457591	0.38678882	99.15341	0.1464376	3
0.13920444	0.12075779	0.30952397	99.30876	0.12175099	3
0.11843602	0.10253882	0.25536698	99.419914	0.103746936	3
0.10109844	0.08817303	0.21073206	99.51165	0.08835166	3
0.08822803	0.07683109	0.17945021	99.57832	0.07716165	3
0.07800612	0.067829676	0.15533373	99.63051	0.06832515	3
0.069798894	0.06059966	0.13646896	99.6719	0.061230794	3
0.06338854	0.054985885	0.122037485	99.70389	0.055697095	3
0.05765964	0.0499876	0.10934588	99.73228	0.05072583	3
0.048738856	0.04417055	0.09382845	99.768715	0.04454398	3
0.040941574	0.037073575	0.07649503	99.80811	0.03737684	3
0.03481237	0.031481106	0.06323343	99.83879	0.031684496	3
0.030267281	0.027329419	0.05364833	99.86132	0.027435163	3
0.02693659	0.024291275	0.04679815	99.87764	0.024327327	3
0.024289787	0.021892866	0.041513857	99.89041	0.021892127	3
0.02140561	0.019259289	0.035823103	99.90427	0.019250873	3
0.019257007	0.017298097	0.031677254	99.91449	0.0172774	3
0.01751921	0.015710162	0.02837492	99.922714	0.01568428	3
0.016346611	0.0146346735	0.026175208	99.92824	0.014602441	3
0.015520462	0.013891225	0.024655161	99.93208	0.01384702	3
0.014632242	0.013069418	0.023003135	99.93627	0.013024042	3
0.013891232	0.012391423	0.021650458	99.93972	0.012343157	3
