W	N1	N2	N3	R	anotaciones
99.99287	0.0019761005	0.001822825	0.0016375933	0.0016996592	0
99.99437	0.0015498026	0.0014364073	0.0013257775	0.0013065914	0
99.9947	0.0014619592	0.0013600403	0.0012561759	0.0012179427	0
99.99459	0.0015000728	0.0013930744	0.0012809546	0.0012342088	0
99.99445	0.001544714	0.0014288889	0.001309633	0.0012564491	0
99.9944	0.0015685034	0.001446918	0.0013245237	0.0012655756	0
99.99438	0.0015795594	0.0014535236	0.0013282553	0.001265927	0
99.994316	0.0016016125	0.0014697814	0.0013411203	0.001274595	0
99.99423	0.0016312853	0.0014920738	0.0013598672	0.0012892223	0
99.994095	0.0016769782	0.0015289516	0.0013912322	0.0013146052	0
99.99388	0.0017483686	0.0015801495	0.0014262578	0.0013620575	0
99.993774	0.0017827682	0.0016086923	0.0014517087	0.0013819016	0
99.99364	0.0018281318	0.0016455004	0.0014824033	0.0014087362	0
99.993576	0.0018444875	0.0016623213	0.0015006652	0.001418676	0
99.99353	0.0018585222	0.0016756682	0.0015147987	0.001428132	0
99.99345	0.0018790346	0.0017003538	0.0015392797	0.0014422995	0
99.993416	0.0018889357	0.0017046847	0.0015351456	0.0014508528	0
99.993546	0.0018432885	0.0016725007	0.0015182027	0.0014180497	0
99.99364	0.0018142206	0.0016487812	0.0015039169	0.0013972847	0
99.99352	0.0018483911	0.001676671	0.0015311696	0.0014185479	0
99.99345	0.0018703619	0.0016955672	0.0015488131	0.0014344975	0
99.99344	0.0018702119	0.0016983734	0.0015549714	0.0014338132	0
99.993416	0.0018816526	0.0017089555	0.0015652778	0.0014404645	0
99.99334	0.0018989124	0.0017244812	0.0015813939	0.0014514911	0
99.99332	0.001905144	0.0017310211	0.0015911452	0.0014578307	0
99.99326	0.0019214738	0.0017452552	0.0016038972	0.0014678303	0
99.99315	0.0019595078	0.0017761504	0.0016292221	0.0014923852	0
99.993126	0.0019608748	0.0017769538	0.0016298818	0.0014977435	0
99.99319	0.0019407518	0.0017629177	0.0016245951	0.0014847489	0
99.99314	0.0019521767	0.0017726738	0.0016358386	0.0014931622	0
99.99313	0.0019553604	0.0017771458	0.0016439677	0.0014939631	0
99.993095	0.0019648992	0.0017843087	0.0016494489	0.0015014888	0
99.993065	0.0019743575	0.0017910299	0.0016536036	0.0015103605	0
99.99304	0.001970797	0.0017959446	0.001674299	0.0015203503	0
99.99304	0.0019748425	0.0017939928	0.0016618681	0.0015220536	0
99.99294	0.002004184	0.0018175148	0.0016917957	0.001539032	0
99.99273	0.0020873607	0.0018799374	0.0017185563	0.0015828441	0
99.99267	0.0020815646	0.0018868137	0.0017561681	0.0015913997	0
99.9926	0.0021028821	0.0019060777	0.0017788792	0.0016058257	0
99.99258	0.0021098221	0.0019111277	0.0017865121	0.0016148153	0
99.99263	0.0020905642	0.0018970177	0.0017832292	0.0016073651	0
99.992584	0.0020981075	0.0019051685	0.0017936972	0.0016147456	0
99.99263	0.0020792496	0.0018923695	0.0017868297	0.0016048952	0
99.99277	0.002045068	0.0018611796	0.0017467731	0.0015777206	0
99.99266	0.0020806878	0.0018878306	0.0017730488	0.0015997817	0
99.99252	0.0021206394	0.0019197329	0.0018102566	0.0016285892	0
99.99236	0.0022057653	0.0019700178	0.0017967189	0.001666846	0
99.99239	0.0021891515	0.001962841	0.0017935998	0.0016546786	0
99.99228	0.0022026082	0.0019942303	0.0018518362	0.001681836	0
99.99232	0.0021854204	0.0019792255	0.0018339922	0.0016723003	0
99.99212	0.002254341	0.0020310935	0.0018722092	0.0017160022	0
99.991776	0.002367014	0.0021217468	0.0019437235	0.0017894843	0
99.992294	0.002195664	0.0019893039	0.0018377783	0.0016837753	0
99.99232	0.0021933254	0.0019855208	0.0018275368	0.0016795656	0
99.991646	0.0024098565	0.002161551	0.0019683829	0.001814707	0
99.99135	0.002529706	0.0022357309	0.0020054549	0.0018823972	0
99.991325	0.002529343	0.0022377872	0.0020121231	0.0018881323	0
99.99121	0.0025686442	0.0022660748	0.0020401566	0.0019201138	0
99.99117	0.002552656	0.0022804427	0.0020830398	0.0019195196	0
