W	N1	N2	N3	R	anotaciones
99.99072	0.0025850965	0.0023313751	0.0021211975	0.0022314494	0
99.99233	0.002148273	0.0019171877	0.0017733613	0.0018358787	0
99.99277	0.002048429	0.0018252993	0.0016551671	0.001703572	0
99.99252	0.0021194147	0.0018908409	0.0017137205	0.001759579	0
99.99229	0.0021917413	0.0019548645	0.0017615736	0.0017999646	0
99.99195	0.0022990159	0.0020409508	0.0018308172	0.0018710642	0
99.99165	0.002392951	0.0021151826	0.001898821	0.0019278752	0
99.99083	0.0026708946	0.0023285856	0.0020719694	0.002107822	0
99.99019	0.0028758473	0.0024866855	0.002212308	0.002239839	0
99.98906	0.0032396747	0.002764769	0.0024525693	0.0024846967	0
99.98819	0.0035225893	0.0030214288	0.0026550433	0.0026078655	0
99.98709	0.0038852678	0.0033037956	0.0028969583	0.0028284853	0
99.9868	0.0039731357	0.0033818283	0.0029699279	0.0028683324	0
99.98535	0.0044407533	0.0037533643	0.0032795873	0.0031673047	0
99.98158	0.005695929	0.0046931845	0.0040513375	0.0039801444	0
99.97372	0.008334965	0.006637966	0.0056854542	0.0056139696	0
99.960396	0.012995796	0.009891252	0.008358742	0.008360668	0
99.957184	0.014023205	0.010751088	0.009079054	0.008958351	0
99.94767	0.01738741	0.013093326	0.0109933065	0.010848632	0
99.93529	0.022136597	0.015789414	0.013012328	0.013774608	0
99.89052	0.03944035	0.026149634	0.021229642	0.022654546	0
99.93974	0.020526227	0.014677945	0.012239952	0.012814681	0
99.9404	0.020346345	0.014487874	0.012075514	0.012690773	0
99.96726	0.010553637	0.008155255	0.0069520953	0.007086272	0
99.97063	0.0093395915	0.007361968	0.0063296203	0.0063471547	0
99.96099	0.012591673	0.0098795295	0.008184885	0.008354906	0
99.95273	0.0154362	0.0118845645	0.009843064	0.010109909	0
99.94	0.019826517	0.015163303	0.012243604	0.01276733	0
99.93683	0.020849835	0.01591906	0.012973245	0.013423829	0
99.89605	0.03580759	0.025749233	0.020740148	0.021654665	0
99.87672	0.042841814	0.030659802	0.024560004	0.025216281	0
99.84503	0.055013455	0.038251046	0.030311879	0.031400856	0
99.8438	0.055379864	0.038657717	0.030673405	0.031480517	0
99.738815	0.09659241	0.06423982	0.04969348	0.050667148	0
99.4583	0.21334714	0.13107662	0.09754669	0.09972529	0
