W	N1	N2	N3	R	anotaciones
99.97782	0.005883809	0.005555124	0.0051446455	0.0055890805	0
99.98526	0.0041504963	0.003610461	0.0032482112	0.0037265662	0
99.98405	0.0045843367	0.0039877244	0.003480196	0.0039007238	0
99.975555	0.0073882854	0.005990348	0.0052072164	0.0058686836	0
99.795105	0.0761264	0.046554267	0.037888445	0.04432603	0
98.88892	0.49235132	0.22789328	0.17636448	0.21447366	0
99.89489	0.036532544	0.024623087	0.020504788	0.023453051	0
93.56885	3.557033	1.1219407	0.81528926	0.9368857	0
7.7318735	86.777214	2.3924074	1.3844492	1.7140553	1
4.974991	90.86855	1.8289434	1.0525712	1.2749491	1
0.6595709	98.07551	0.66251576	0.2668177	0.33558577	1
0.5711508	98.442116	0.48836306	0.22486746	0.27349383	1
0.6705043	98.13105	0.6158355	0.25727925	0.32532796	1
1.0734675	97.06651	0.9657989	0.3974495	0.49677417	1
99.06176	0.3745747	0.23585956	0.15849079	0.16931176	0
0.6182891	98.28266	0.5551012	0.23923247	0.30472347	1
0.68923223	1.692833	96.045715	0.9993179	0.5729061	2
0.17982696	0.3148616	99.08928	0.26890382	0.1471302	2
0.36971053	0.7406534	98.20528	0.3924598	0.2919013	2
2.1744452	93.90538	2.302068	0.691054	0.927052	1
0.75730354	2.1790814	95.57721	0.786269	0.700126	2
0.059380736	0.09844699	99.701996	0.08490573	0.055268843	2
0.089610584	0.14010726	99.51564	0.16801418	0.08663179	2
0.027071571	0.03803436	99.867165	0.04080105	0.02692834	2
0.025077505	0.034718484	99.87786	0.03766305	0.024678238	2
0.040241692	0.05896759	99.79974	0.06172692	0.039318603	2
0.023057854	0.03131148	99.889114	0.034102485	0.022412578	2
0.025296686	0.032875556	99.8786	0.0389621	0.024270577	2
0.033491243	0.047977146	99.834305	0.05173062	0.032503072	2
0.03607476	0.05219045	99.820015	0.056869805	0.034851827	2
0.04956718	0.07099214	99.74634	0.08537297	0.047733307	2
0.20077054	0.2545814	98.895836	0.4647458	0.18407036	2
0.4728087	0.60175896	97.14926	1.3509103	0.42526504	2
0.39285535	0.46765202	97.73623	1.0513881	0.35187042	2
0.21550485	0.28826421	98.76509	0.5246398	0.20650318	2
0.5271296	0.6318	96.830055	1.5434233	0.46758297	2
0.29621938	0.3934843	98.24095	0.7833516	0.28599346	2
1.0100428	0.8598836	3.387624	93.89682	0.84563076	3
1.3547168	1.6433975	89.818565	5.9323745	1.2509434	2
1.3579035	1.1794096	5.2697263	91.05526	1.1377026	3
0.980308	0.83562464	3.3611968	94.01023	0.81263494	3
0.522607	0.44426253	1.4079239	97.19462	0.4305847	3
0.4345831	0.36547115	1.0946535	97.750946	0.35434297	3
0.6809295	0.5481365	1.697129	96.54895	0.5248571	3
0.49155125	0.9480635	97.54596	0.63383716	0.3805948	2
0.13262528	0.22852722	99.26168	0.25012589	0.127034	2
0.93340576	1.3067107	93.90475	3.0661478	0.78899246	2
0.2404724	0.4138541	98.558235	0.55428773	0.23314737	2
0.7852614	1.0292233	94.905266	2.5825267	0.69772	2
0.24211068	0.36554277	98.53094	0.62031096	0.24110012	2
0.801408	1.0370469	94.69614	2.7395604	0.72585225	2
0.44844913	0.6347695	97.11248	1.361856	0.44244406	2
0.9312135	0.8394862	3.2338665	94.18172	0.81372017	3
0.48110396	0.42347988	1.3166951	97.36589	0.41283062	3
