N1	N2	N3	R	W	anotaciones
0.0005991444791400145	0.00108005827001421	0.00018741516154252238	0.00016035379946424905	99.99797302828983	0.0
0.012395253903765363	0.010615691478563068	0.00019023607742845223	0.0010097591889040454	99.97578905935133	0.0
0.009543102902582068	0.020407096352229086	0.00034333791270172435	0.00027716863092324475	99.96942929420157	0.0
0.016603930204806105	0.006115581037664795	0.0002053637143392626	0.0005641461277899949	99.9765109789154	0.0
0.041994589808356624	0.011539810556934848	6.733112620018662e-05	0.0007764469971641999	99.94562182151134	0.0
0.004389017053874995	0.008585552320933844	0.00014655121497104002	0.0017717170227670538	99.98510716238745	0.0
0.02259302580312899	0.04394365313169845	0.0003100032934951592	0.0012067997344065939	99.93194651803726	0.0
0.012993663127523604	0.0169809103870906	0.000706402408001779	0.0005448384288433504	99.96877418564853	0.0
0.09152179265385965	0.01414898479084143	0.0005454115510207674	0.0007562998855785828	99.89302751111869	0.0
1.6015603649688626	0.0404631058773344	0.0002203525134954145	0.001741623425374712	98.35601455321493	0.0
1.0965546712831726	0.04677972863935904	0.0001940904023920797	0.001844570388294236	98.85462693928679	0.0
1.6800241318425866	0.032461197902221836	0.00010333827144824635	0.0010326698162743935	98.28637866216748	0.0
1.3719144385282744	0.043339951984757666	0.00011677953472376104	0.0012584530065218003	98.58337037694571	0.0
1.0419195599579305	0.08660227667983979	0.00015502980018776384	0.0021346446540895362	98.86918848890795	0.0
9.163983679521873	0.425823595747318	0.0002928836438239177	0.0008836344043743923	90.40901620668261	0.0
58.92695805026531	0.6039676402019056	0.001010118668930311	0.003035932711885168	40.46502825815196	1.0
59.68343384192467	0.5759928366447348	0.005172647905974017	0.0036326860090270833	39.731767987515596	1.0
68.03347368038403	0.3496746736326724	0.0017504631502285191	0.003539582138446291	31.61156160069461	1.0
83.43893479968033	1.076570015697943	0.005813862176035244	0.014177206401543694	15.464504116044143	1.0
71.44191140452963	3.805415112812014	0.010806408359152328	0.029341524558064453	24.71252554974114	1.0
89.51024903023601	2.612353700971774	0.009034959446031915	0.013322500322680094	7.855039809023498	1.0
83.33414288246314	7.75562444644099	0.02309845865648279	0.10367224653146552	8.783461965907906	1.0
88.61481327068734	4.6658822455215345	0.01620976429163098	0.19953085497579473	6.503563864523701	1.0
89.1146046964327	7.099463719097529	0.014876747407314516	0.06236830083309436	3.7086865362293593	1.0
