W	N1	N2	N3	R	anotaciones
99.9804	0.0056977486	0.005017455	0.0042812023	0.0045993174	0
99.98288	0.0050568967	0.0043708454	0.0037438557	0.0039480356	0
99.98107	0.005620473	0.0048450483	0.004197042	0.0042627575	0
99.97952	0.006095158	0.005269138	0.0045467587	0.0045646024	0
99.98052	0.0057406314	0.0050549847	0.0043740487	0.004298485	0
99.97664	0.0069876644	0.006051742	0.0052028154	0.005123962	0
99.9747	0.0075734206	0.0065673385	0.0056443713	0.0055035935	0
99.97143	0.008603439	0.0074220444	0.0063665626	0.00618099	0
99.967026	0.010004535	0.008573158	0.0073016156	0.007095753	0
99.96323	0.011229075	0.009563265	0.008101502	0.00788711	0
99.961136	0.011897768	0.010106006	0.00854474	0.008310539	0
99.96339	0.01112755	0.009552075	0.00813925	0.0078009893	0
99.95578	0.013724345	0.011479694	0.009666115	0.00934528	0
99.92222	0.02513841	0.019975899	0.016549135	0.016125556	0
99.851006	0.050261687	0.03841603	0.030742828	0.029564762	0
99.34609	0.25149408	0.16473748	0.11906034	0.118622035	0
1.2740201	96.73589	1.0577837	0.44102216	0.4912714	1
1.0882916	97.09384	0.97325516	0.40041977	0.44419983	1
94.22238	1.7502702	1.9453894	0.93138963	1.1505723	0
0.39078128	0.7231884	97.84173	0.7319559	0.3123459	2
93.60701	1.9107664	2.1897907	1.0283935	1.2640412	0
0.8149897	0.9227958	97.21445	0.71044385	0.33732527	2
0.15984178	0.2850409	99.1822	0.24611345	0.1268056	2
0.6734227	0.9249076	96.07002	1.8093977	0.5222565	2
0.09580965	0.1387101	99.524734	0.15919875	0.08154746	2
0.049903855	0.08201241	99.74306	0.07839404	0.046631414	2
0.043276425	0.06399652	99.7827	0.070969455	0.03905915	2
0.071010105	0.11723402	99.61612	0.12889035	0.06674231	2
91.51663	2.3733845	3.099178	1.3534464	1.6573628	0
0.075200915	0.107363075	99.615265	0.13603172	0.06614026	2
0.06405269	0.10443826	99.6633	0.109265395	0.058939435	2
91.13056	2.4403274	3.2817438	1.418741	1.7286191	0
0.42962822	0.5378004	97.60196	1.0627134	0.36789995	2
0.05751847	0.07763317	99.72322	0.09264156	0.048985273	2
0.117480755	0.14283094	99.43424	0.21068579	0.09475836	2
0.18245377	0.37629873	99.051346	0.22569579	0.16420576	2
0.4033999	0.5128936	98.218216	0.6056488	0.25984225	2
0.2630585	0.4943423	98.62753	0.39003295	0.2250327	2
99.52134	0.14730307	0.15187177	0.09646119	0.08302162	0
1.8050313	91.74546	4.213659	1.0830257	1.1528243	1
0.40697813	0.93481725	97.7069	0.6168936	0.3344095	2
0.116940424	0.21232401	99.39675	0.17619438	0.097786784	2
0.06680609	0.10355558	99.65149	0.11931231	0.058849297	2
0.105381176	0.18666254	99.440994	0.17101285	0.0959528	2
83.62364	4.443394	6.524115	2.4595265	2.949325	0
