W	N1	N2	N3	R	anotaciones
99.991	0.0024993967	0.0022361516	0.0020218357	0.0022532877	0
99.99207	0.0022156993	0.0019742216	0.0017867933	0.0019569595	0
99.991875	0.0022870996	0.0020269563	0.0018069481	0.0019983568	0
99.99032	0.002793639	0.0024004146	0.0021032575	0.0023706094	0
99.99009	0.0028632786	0.0024673955	0.0021634137	0.0024089476	0
99.98852	0.003369232	0.002848396	0.0024938502	0.0027780994	0
99.98524	0.0044325036	0.0036063502	0.003154471	0.0035729678	0
99.98439	0.004693164	0.0038158887	0.00334512	0.003756582	0
99.97678	0.007163256	0.005550794	0.004855314	0.005647386	0
99.97805	0.006762368	0.005317787	0.0045974366	0.0052727503	0
99.975296	0.007646603	0.005956572	0.005156832	0.005941309	0
99.972206	0.008637749	0.0066513894	0.0057579055	0.0067438674	0
99.96791	0.010142203	0.007647072	0.006602896	0.0077096242	0
99.95748	0.012943844	0.010688951	0.008986875	0.00988975	0
99.95445	0.014950728	0.0108958585	0.009193828	0.010505022	0
99.91345	0.028340606	0.021363288	0.017709846	0.019131543	0
99.864265	0.046303038	0.03299329	0.02752541	0.028914535	0
99.903076	0.03164279	0.024134163	0.020425903	0.020718787	0
99.86453	0.045557037	0.03339577	0.027763115	0.028756747	0
99.72548	0.0923366	0.06525905	0.048964504	0.06797224	0
99.5349	0.16932304	0.10622115	0.07879972	0.11075576	0
99.277	0.27691618	0.16234286	0.1183713	0.16536967	0
99.57271	0.14862746	0.10475711	0.07522036	0.09869002	0
99.51563	0.17749844	0.1140212	0.0825348	0.11030317	0
98.8895	0.44785827	0.24744041	0.17510225	0.24009421	0
98.93133	0.43171415	0.23748742	0.16886446	0.23060465	0
98.97597	0.34039268	0.22936013	0.16613728	0.28814092	0
99.180786	0.3187393	0.18517153	0.13153179	0.18376999	0
99.59459	0.14491004	0.09469812	0.07027859	0.09552346	0
99.49848	0.18100587	0.118365526	0.085853666	0.11629406	0
99.12731	0.327028	0.21911722	0.16130397	0.1652453	0
99.21375	0.29758537	0.17883864	0.1295577	0.18026283	0
98.20206	0.72623867	0.44001532	0.3049807	0.32670748	0
95.092766	2.1379743	1.0146723	0.6762381	1.078337	0
2.5575767	94.70102	1.2133529	0.6639043	0.86415523	1
1.8596739	95.7129	1.1698161	0.55698806	0.7006164	1
1.003744	97.07307	0.9525975	0.41396686	0.5566285	1
2.1225193	94.24532	1.9041468	0.7840989	0.9439112	1
92.343376	3.121385	2.263083	1.2023598	1.0697986	0
0.7574389	96.97121	1.2966044	0.42518702	0.5495644	1
0.9876364	95.4187	2.1246638	0.60789984	0.86109686	1
1.5538926	92.11363	3.8695023	0.95616484	1.5068147	1
94.25243	2.323286	1.618946	0.9380267	0.86730886	0
98.09779	0.71193457	0.5494161	0.30603212	0.3348283	0
94.69504	2.215264	1.2240372	0.72645575	1.1392047	0
96.41291	1.4069792	0.84155583	0.52158266	0.8169668	0
95.23887	2.3868225	0.92678714	0.6281297	0.8193884	0
92.033226	3.5883684	2.0273538	1.184682	1.1663637	0
1.0043106	97.32719	0.8260831	0.35758448	0.4848369	1
5.57197	86.26765	4.7947145	1.5838368	1.7818354	1
87.04402	5.8978834	3.5012052	1.8258952	1.7309927	0
83.4314	7.791192	4.457594	2.208498	2.1113188	0
1.4360796	95.236435	1.948503	0.588312	0.79067135	1
93.08968	3.024741	1.7685328	0.9460355	1.1710058	0
96.8064	1.417174	0.69621444	0.45228577	0.6279394	0
95.6455	1.8320026	1.0681561	0.62693185	0.8274115	0
98.40931	0.6103254	0.4099004	0.24723095	0.32323325	0
99.57692	0.14215589	0.109232046	0.07423757	0.09746077	0
99.83708	0.053576678	0.043751564	0.031120233	0.034479037	0
99.854866	0.048522152	0.036721863	0.027908292	0.03199078	0
99.92866	0.023161063	0.018192962	0.014219208	0.01576462	0
99.90102	0.033425346	0.02457544	0.019145189	0.02183193	0
99.93279	0.02179603	0.017096758	0.013586783	0.0147247845	0
99.89914	0.03397589	0.025352446	0.02012369	0.021416707	0
99.082825	0.38533482	0.20975748	0.15680037	0.16528666	0
1.9437691	95.52491	1.2837147	0.58325946	0.66435444	1
7.6622033	85.43336	3.5811915	1.5851319	1.7381104	1
98.99516	0.38343304	0.26919448	0.17397135	0.17823836	0
0.80585545	98.011765	0.5643838	0.2818155	0.33618438	1
0.85199726	97.638016	0.7571822	0.3458462	0.40695453	1
1.0232067	96.55537	1.3428459	0.49792743	0.58065236	1
1.6061853	93.85894	2.7234929	0.85999334	0.9513875	1
4.074623	72.690735	17.18682	2.9820588	3.065768	1
3.9023194	20.05163	68.59086	4.1939	3.2612941	2
0.6432217	1.6136954	96.05261	1.0468206	0.6436456	2
95.02229	1.7633554	1.7264532	0.7675851	0.72030884	0
99.77123	0.07102123	0.067075595	0.045574684	0.045094393	0
91.73443	4.3750467	1.6979518	1.0627997	1.1297722	0
2.8856657	89.408424	4.9484396	1.3170369	1.4404277	1
