W	N1	N2	N3	R	anotaciones
99.99336	0.0018261448	0.001705493	0.0015044814	0.0016039002	0
99.99504	0.0013627746	0.0012835732	0.001156205	0.0011598101	0
99.99516	0.0013312817	0.0012544789	0.0011329062	0.0011191714	0
99.99516	0.0013377744	0.0012547445	0.0011330092	0.0011116638	0
99.995094	0.0013573101	0.0012741848	0.0011506233	0.0011199847	0
99.995056	0.0013712937	0.0012817924	0.0011603918	0.0011217295	0
99.99498	0.001399182	0.0013038537	0.0011837397	0.0011371953	0
99.99489	0.0014230525	0.001322659	0.0012031425	0.0011506334	0
99.994835	0.0014438445	0.0013395984	0.0012195256	0.0011613087	0
99.9948	0.0014552801	0.0013468065	0.0012276616	0.0011649536	0
99.99475	0.0014750247	0.0013618441	0.0012410426	0.00117671	0
99.99475	0.0014749299	0.0013617967	0.0012427612	0.001173894	0
99.99475	0.0014737942	0.0013601162	0.0012421184	0.0011722996	0
99.994736	0.0014789536	0.0013626855	0.0012440691	0.0011749528	0
99.994675	0.0015018673	0.0013796743	0.0012601088	0.0011885467	0
99.994644	0.0015099843	0.0013858464	0.0012741205	0.0011903441	0
99.99469	0.0014918582	0.0013736997	0.0012694898	0.0011760178	0
99.99471	0.0014811151	0.0013679498	0.0012698075	0.0011646774	0
99.99469	0.0014894641	0.0013752672	0.0012782797	0.0011692186	0
99.99466	0.0014981691	0.0013828713	0.0012851255	0.0011756457	0
99.994606	0.0015145176	0.0013966116	0.0012948776	0.0011878114	0
99.99462	0.0015095043	0.001393493	0.0012927372	0.0011850146	0
99.99461	0.0015106016	0.0013944339	0.0012948848	0.0011855453	0
99.994606	0.001510686	0.0013942295	0.0012959996	0.0011859807	0
99.99459	0.0015131092	0.0013970085	0.0012995999	0.0011867114	0
99.99459	0.0015127133	0.0013971275	0.0013011714	0.001186101	0
99.9946	0.0015148466	0.0013991905	0.0012960593	0.0011931699	0
99.9946	0.0015134946	0.0013982361	0.0013067942	0.0011838579	0
99.994576	0.0015182389	0.0014028805	0.0013040602	0.0011927332	0
99.99455	0.001526019	0.0014106511	0.0013129993	0.001196852	0
99.99456	0.0015230699	0.0014079147	0.0013117335	0.0011953106	0
99.99456	0.0015230632	0.0014078893	0.0013127761	0.0011942993	0
99.994545	0.0015267895	0.0014113738	0.0013177448	0.0011962081	0
99.99455	0.001525532	0.001410001	0.0013181173	0.0011944642	0
99.99452	0.0015335927	0.0014171987	0.0013264946	0.0011992315	0
99.99453	0.0015321035	0.00141564	0.001326679	0.0011984264	0
99.99453	0.0015322277	0.0014153675	0.0013270894	0.001198416	0
99.99452	0.0015322516	0.001415218	0.0013276802	0.0011977255	0
99.99451	0.0015343354	0.001417743	0.0013338508	0.0011975669	0
99.994484	0.0015407961	0.0014237268	0.0013424199	0.0012008428	0
99.99446	0.0015495289	0.0014307317	0.0013501473	0.0012064062	0
99.99447	0.0015474663	0.0014294708	0.0013515006	0.0012048954	0
99.99445	0.0015500726	0.0014312753	0.0013550676	0.0012067598	0
99.99442	0.0015578863	0.0014391121	0.0013638987	0.0012114516	0
99.99444	0.0015629694	0.0014297997	0.0013475873	0.0012117126	0
99.99443	0.0015558982	0.0014378887	0.001365181	0.0012091947	0
99.99445	0.0015603683	0.0014293863	0.001350437	0.0012083555	0
99.99449	0.0015498985	0.00142049	0.0013433683	0.0012014924	0
99.99445	0.0015608812	0.0014282581	0.0013499646	0.0012103693	0
99.994484	0.0015511989	0.0014214457	0.0013439483	0.0012047586	0
99.99449	0.0015477181	0.0014196022	0.0013429503	0.0012014689	0
