W	N1	N2	N3	R	anotaciones
99.99279	0.0019635232	0.0018650576	0.001649283	0.0017215678	0
99.99439	0.0015365727	0.0014551036	0.0013051081	0.001314044	0
99.99472	0.0014513833	0.0013711895	0.0012332475	0.0012274485	0
99.99477	0.0014463263	0.0013526715	0.0012191284	0.0012056392	0
99.99332	0.0019428366	0.0017013699	0.0014821782	0.0015557754	0
99.99502	0.001389918	0.0012913175	0.0011671042	0.0011374948	0
99.995026	0.0013885377	0.0012842768	0.0011621112	0.0011301677	0
99.994934	0.0014208545	0.00131233	0.0011868626	0.0011440192	0
99.99478	0.0014720218	0.0013533568	0.0012232263	0.0011717102	0
99.994545	0.0015475516	0.0014111756	0.0012757146	0.001217836	0
99.99339	0.00193227	0.0016833881	0.0014932518	0.0014975527	0
99.99064	0.0028212368	0.0023634518	0.002047297	0.0021241975	0
99.99429	0.001626593	0.0014685284	0.0013189105	0.0012910587	0
99.99442	0.0015855024	0.0014342476	0.0012871454	0.0012616621	0
99.99459	0.0015283716	0.0013930175	0.0012596779	0.0012168954	0
99.99457	0.0015414837	0.0014053099	0.0012662694	0.0012258989	0
99.99462	0.0015201746	0.0013928739	0.0012598098	0.0012065092	0
99.994644	0.0015103878	0.0013869731	0.0012564667	0.0011969627	0
99.994675	0.0015022252	0.0013816996	0.0012544729	0.0011900943	0
99.994675	0.0014985086	0.0013795737	0.0012554842	0.0011872607	0
99.99468	0.001495363	0.001379049	0.0012595197	0.0011845997	0
99.994675	0.001497586	0.0013816498	0.001264791	0.0011857683	0
99.99466	0.0015001552	0.0013845374	0.0012682049	0.0011868923	0
99.994644	0.0015056576	0.0013895326	0.0012736701	0.0011903902	0
99.994644	0.0015054382	0.0013893142	0.0012754592	0.001190065	0
99.99462	0.0015116362	0.0013937579	0.0012795967	0.0011947802	0
99.99463	0.0015102394	0.0013924699	0.0012778925	0.00119424	0
99.994644	0.0015058481	0.0013891198	0.001274521	0.0011903488	0
