N1	N2	N3	R	W	anotaciones
0.0010865110052462417	0.0018683175856701014	0.004218592902878783	3.7095460578061106e-05	99.99278948304561	0.0
0.005234218510261488	0.01260019290187981	0.009873937155236098	0.00010290334487523221	99.97218874808776	0.0
0.010275912593047387	0.014072011131721263	0.014411839434901914	0.00020034177469779177	99.96103989506564	0.0
0.022386483324511253	0.020318216485587615	0.014030527455383312	0.0002478557218659014	99.94301691701266	0.0
0.02528388763126042	0.013728837552587117	0.003715862239141019	0.0003375184275880724	99.95693389414943	0.0
0.057104533203432284	0.0447925078103888	0.004658345353414112	0.002023411094126727	99.89142120253864	0.0
0.07618984810463572	0.043585054511980886	0.003602945217235782	0.005415623706406658	99.87120652845974	0.0
0.27254465254882804	0.1461024576332442	0.0059530877201118245	0.022806781197818333	99.55259302089999	0.0
0.40311419223544614	0.16530250616113845	0.006104537699500588	0.016409113038509206	99.4090696508654	0.0
0.5104600154286568	0.13307977213083294	0.0034999312530963307	0.010341861191668036	99.34261841999574	0.0
0.42808382074179596	0.20707723505226108	0.0021493077364712343	0.012524911765445497	99.35016472470402	0.0
0.166093976110015	0.08357959757217376	0.00299914905025981	0.036690730898978306	99.71063654636858	0.0
0.4229005240198115	0.1856520522702397	0.002757488865984815	0.03463417589759838	99.35405575894637	0.0
0.7071823886255111	0.06868142847094964	0.0025390851823326086	0.005421837404644385	99.21617526031656	0.0
0.31621228594546896	0.1041110921957903	0.003019455335126151	0.014202258488580274	99.56245490803502	0.0
0.267724687325162	0.08345276506784252	0.002148376400618662	0.01238874261229762	99.63428542859408	0.0
0.15114677633629833	0.045440035855541926	0.0014947986970624376	0.0066319745181962035	99.7952864145929	0.0
0.29115476133314944	0.0727357053566815	0.0029236737182147974	0.011284265531638209	99.62190159406032	0.0
0.2135856612636134	0.10968171140795632	0.002786705873914886	0.03917809339193618	99.63476782806259	0.0
0.3085918045978564	0.14623704362533266	0.00382744883902452	0.0171080329451354	99.52423566999265	0.0
0.18631787133046926	0.06325142227323464	0.004664416972383055	0.07738548763906006	99.66838080178486	0.0
0.10718410666229539	0.04516960501121975	0.0032699535685754328	0.014743877582608873	99.8296324571753	0.0
0.256068331384058	0.04213056840112231	0.0031279359873673663	0.029042190081674864	99.66963097414578	0.0
0.20388833367014628	0.05185699944500698	0.0032165818426678526	0.03669373920240031	99.70434434583979	0.0
0.2887362758487538	0.05403867335582532	0.002206051447125952	0.015451621963756448	99.63956737738454	0.0
0.3962342592405299	0.09373184624164076	0.003982331998403407	0.016681534498464844	99.48937002802096	0.0
0.26260002277140454	0.1349609491184341	0.0029920968647187203	0.0256826369507998	99.57376429429463	0.0
0.3624534560862176	0.1540185346740755	0.00444132134704089	0.0443693292779349	99.43471735861475	0.0
0.36894453371289415	0.1256536940522583	0.0075351056520547265	0.03055526333299955	99.4673114032498	0.0
0.11814032645500061	0.1463880648299667	0.00453933317055087	0.016977923915080597	99.71395435162941	0.0
0.370063086120686	0.3333696911877486	0.009094878696201299	0.03608372480140323	99.25138861919396	0.0
0.4203452754685764	0.11936631257235075	0.010921720505889097	0.03171683760921259	99.41764985384398	0.0
0.28494248370746805	0.21665639047234575	0.008201504951616704	0.03118821296479145	99.45901140790376	0.0
0.17924919831722197	0.0628177904073924	0.003955473415297305	0.013447483094365277	99.74053005476573	0.0
0.5798289486381868	0.4321362178887732	0.013205283142333083	0.01802327486594739	98.95680627546474	0.0
0.3486157185443431	0.2631482090232916	0.004611515404253459	0.025587296868774093	99.35803726015934	0.0
0.49712254160934505	0.16739598531093344	0.005989821580749702	0.04180899514689223	99.28768265635208	0.0
0.8059604712352975	0.5950245760954886	0.007586680958395172	0.08150835043227665	98.50991992127854	0.0
0.47768107760444434	0.2910041544421529	0.009996040589738542	0.08348812953841704	99.13783059782524	0.0
0.21762921225856133	0.07679740729432298	0.004048409069221866	0.023599125387062936	99.67792584599083	0.0
0.38169020239738777	0.06961090353439096	0.005369573182882442	0.021891937367025178	99.52143738351832	0.0
0.24261055939291398	0.04284531864818131	0.003457755721581901	0.017704734594155964	99.69338163164316	0.0
0.1696114029584732	0.036471955809401706	0.002565096452016755	0.016966967297058298	99.77438457748306	0.0
0.15978673419871028	0.05743020928781212	0.006705047663164755	0.017115249202372087	99.75896275964796	0.0
0.12584807986918398	0.040752433737598424	0.003971721806808605	0.006377566497109748	99.8230501980893	0.0
0.17085248120860938	0.05800553272836559	0.002578144897828673	0.01515374639275544	99.75341009477243	0.0
0.12320787850174128	0.03710226630609879	0.0020441842708071975	0.015720097472194862	99.82192557344916	0.0
0.13103776330863084	0.026937485243432095	0.0017941413138086008	0.027206060182414615	99.8130245499517	0.0
0.06459131404920553	0.015489583501291494	0.0014830057507272682	0.0108999961918552	99.90753610050692	0.0
0.2526826138714363	0.03531727494625416	0.004418241693346304	0.021835632105449525	99.68574623738351	0.0
0.09132199575070822	0.01178874327061683	0.0008035460531093656	0.0059916137844490775	99.89009410114112	0.0
0.16597041014493896	0.02561496165035678	0.002200899193609584	0.023495750798390058	99.7827179782127	0.0
0.15905362153395947	0.02764871954475467	0.0018921717169220332	0.01755732598876457	99.79384816121559	0.0
0.21156079532384806	0.04411884235942346	0.0017533440871983547	0.028669865908791337	99.71389715232074	0.0
0.20998106701082564	0.06273618493820585	0.002568066669764888	0.010811495615221552	99.71390318576599	0.0
0.21543819027554056	0.053498403531448795	0.0016934238234681863	0.017560458210231288	99.71180952415932	0.0
0.4398836636106956	0.1958033125128208	0.007749774189524952	0.018613679503597463	99.33794957018335	0.0
0.48327296004152237	0.06492565894743277	0.007185602374654691	0.014655934011147594	99.42995984462524	0.0
0.6239617992484244	0.08282213332307276	0.003707797002384731	0.01750284519427492	99.27200542523184	0.0
0.22512785448474681	0.18849182421712143	0.0070950637343153615	0.006332236843354443	99.57295302072046	0.0
0.24371911993890477	0.07113026677136128	0.013492745270069828	0.006174405590486497	99.66548346242918	0.0
0.27828711698284864	0.04024371094564519	0.0074961697398866975	0.004587648463834491	99.66938535386778	0.0
0.30296768162993176	0.026420360347623933	0.003007042409429904	0.0028805305116910516	99.66472438510132	0.0
0.29194331754639724	0.02826279540565049	0.004451048859976312	0.0027746777813596997	99.67256816040661	0.0
0.8194037377195441	0.05023244528126899	0.006845231013064739	0.003246906052831572	99.1202716799333	0.0
0.3046518871429746	0.06638185693912556	0.010342965019787743	0.004120443815235335	99.61450284708289	0.0
0.45007262242954943	0.08684009030232903	0.007933572795355441	0.0058089289363645255	99.4493447855364	0.0
0.741182547518858	0.2040435856163809	0.009935428020929544	0.009491530955266433	99.03534690788855	0.0
2.515411781775841	1.010854564472919	0.01523667153299746	0.029916715081937415	96.4285802671363	0.0
0.5586918742592867	0.3559636735957169	0.01790225982413673	0.007375982653885078	99.06006620966699	0.0
