W	N1	N2	N3	R	anotaciones
99.97849	0.006205084	0.0055467105	0.004576224	0.005172199	0.0
99.98342	0.0048073055	0.0042851376	0.0036371301	0.0038567095	0.0
99.98252	0.00509373	0.004544154	0.00382314	0.004009407	0.0
99.98178	0.0053378926	0.004753828	0.003985816	0.0041328417	0.0
99.981125	0.005553562	0.004946723	0.004141709	0.004245219	0.0
99.98041	0.005774893	0.0051405756	0.0043007135	0.0043755737	0.0
99.97894	0.0062264707	0.0055267266	0.004622732	0.0046807276	0.0
99.97509	0.00745451	0.0065059504	0.0054463204	0.0055028	0.0
99.97266	0.008219626	0.0071312482	0.0059827124	0.0060060853	0.0
99.969635	0.009163709	0.007932629	0.006659115	0.0066076596	0.0
99.962166	0.0116961785	0.009824191	0.008109333	0.008205947	0.0
99.94799	0.01641896	0.013431545	0.011001832	0.0111573385	0.0
99.92418	0.024537167	0.019406764	0.015805027	0.016066052	0.0
99.8793	0.040509216	0.030461136	0.024496468	0.02522405	0.0
99.3213	0.27049232	0.15940145	0.119872995	0.12892355	0.0
99.69701	0.10974558	0.074736655	0.05780422	0.060720444	0.0
99.33757	0.25817126	0.15923522	0.11886461	0.12615639	0.0
96.86506	1.4588106	0.6885808	0.48073247	0.5068285	0.0
98.92334	0.43261042	0.26308808	0.18572608	0.19523318	0.0
94.398674	2.7588365	1.2279505	0.7863489	0.82819164	0.0
77.22786	13.8051405	4.192598	2.3350601	2.4393442	0.0
83.28187	9.269762	3.577276	1.8801715	1.9909235	0.0
18.120136	66.938614	8.671368	3.0853283	3.1845558	1.0
20.677954	59.622086	12.573019	3.6238995	3.5030417	1.0
96.79891	1.1965405	1.005778	0.5029686	0.495793	0.0
11.281304	71.33269	11.432373	3.0098925	2.9437425	1.0
10.803895	75.7604	8.302838	2.4979157	2.6349454	1.0
10.731124	20.482111	60.078766	5.0021496	3.7058537	2.0
8.852906	17.00371	65.95257	4.7846103	3.4062068	2.0
5.259032	6.499894	82.77303	3.340592	2.1274521	2.0
71.26309	11.266805	11.512724	3.0457528	2.9116306	0.0
11.637221	72.38417	10.365511	2.7398176	2.873284	1.0
13.666492	19.806664	57.36383	5.1795406	3.9834743	2.0
7.428377	10.409961	75.09705	4.165657	2.8989482	2.0
10.787646	17.782936	63.482536	4.4979787	3.4489024	2.0
67.59033	13.7949915	11.965277	3.3084419	3.340961	0.0
65.81361	16.852198	10.613065	3.2786374	3.442493	0.0
94.26434	2.445436	1.6473708	0.8056434	0.8372047	0.0
62.704212	24.155123	6.7565174	3.0638928	3.3202596	0.0
99.34048	0.21762355	0.19828637	0.122093536	0.1215211	0.0
99.79318	0.06319411	0.059929855	0.04202816	0.04166009	0.0
99.84751	0.046877366	0.04260859	0.0313197	0.031687003	0.0
99.85945	0.043216642	0.039023113	0.029046088	0.029259553	0.0
99.870094	0.039428838	0.03636717	0.027151024	0.026959315	0.0
99.51299	0.17132594	0.13268092	0.09023397	0.09275902	0.0
99.877075	0.038054712	0.03354786	0.025290795	0.026037253	0.0
99.903725	0.028993985	0.02636258	0.020349065	0.020568814	0.0
99.90632	0.028228272	0.025538495	0.01988446	0.02003394	0.0
99.88941	0.034097474	0.029812422	0.023162797	0.023515526	0.0
99.8755	0.038652316	0.033643942	0.026010664	0.026182847	0.0
99.8257	0.05575501	0.046928328	0.0357386	0.035882693	0.0
99.59389	0.1410573	0.10701886	0.07829633	0.07974299	0.0
99.63585	0.123642676	0.098282844	0.07075809	0.07145925	0.0
98.57544	0.5508438	0.37215412	0.24326767	0.25829694	0.0
97.3447	1.0962354	0.6899443	0.43100944	0.43809652	0.0
98.991165	0.35888696	0.2830638	0.1804711	0.18640727	0.0
98.85628	0.4171703	0.31538364	0.20234443	0.2088183	0.0
99.71903	0.089688316	0.07875116	0.055685833	0.05685509	0.0
99.83002	0.05248505	0.04720094	0.03492019	0.035382323	0.0
99.88572	0.033809874	0.03210557	0.024276396	0.024093179	0.0
99.90721	0.027695693	0.025545754	0.019820085	0.019724056	0.0
99.878426	0.0382934	0.0325294	0.025051955	0.025698284	0.0
99.64659	0.12264008	0.092957936	0.06702434	0.07078892	0.0
98.58366	0.54785776	0.3794561	0.23968469	0.24935214	0.0
99.83309	0.052220147	0.046183184	0.034383237	0.03412155	0.0
99.83182	0.05380421	0.045438107	0.034360927	0.034575637	0.0
99.67754	0.11026265	0.08590904	0.06235446	0.06392447	0.0
99.28222	0.22790334	0.21215317	0.1435884	0.13414456	0.0
98.46994	0.5915649	0.41027725	0.2630862	0.26511985	0.0
99.73042	0.08540331	0.076644756	0.054214906	0.05331591	0.0
99.72957	0.08969589	0.07345544	0.05311498	0.05417423	0.0
99.49258	0.16153252	0.14873543	0.10142618	0.09572202	0.0
3.186353	90.79801	3.589909	1.1111922	1.3145407	1.0
2.553644	92.84608	2.6589477	0.9023756	1.0389504	1.0
5.5849214	14.42927	68.27932	8.425832	3.2806609	2.0
5.3337154	10.628794	78.46341	3.3038356	2.2702463	2.0
4.238936	10.375779	75.73675	6.9053226	2.7432213	2.0
3.6582007	10.074539	77.42481	6.2139835	2.6284578	2.0
2.5612454	5.7889977	88.32701	1.7477791	1.5749633	2.0
3.3097591	5.3302817	88.05268	1.7067244	1.6005566	2.0
3.250188	5.7328753	87.601776	1.7658098	1.6493535	2.0
7.0758133	6.0679293	82.33181	2.4488497	2.0756009	2.0
2.1040518	4.5757275	90.50443	1.5580878	1.2576935	2.0
1.3189951	2.0377538	95.00084	0.91905946	0.7233563	2.0
0.39659828	0.54872674	98.413445	0.38160062	0.25963607	2.0
0.21348372	0.25959104	99.15356	0.22815314	0.1452145	2.0
0.2740127	0.28939736	98.99478	0.27522537	0.16658065	2.0
0.2037083	0.23541318	99.23731	0.19484141	0.1287217	2.0
0.14428435	0.15478967	99.43735	0.16602111	0.09756449	2.0
0.2042943	0.19864985	99.281815	0.1958148	0.11943324	2.0
0.114197135	0.13124444	99.53296	0.13916215	0.08244356	2.0
0.32484275	0.3489092	98.88629	0.26087087	0.1790857	2.0
0.17518218	0.1810392	99.258354	0.25828162	0.12714411	2.0
2.1588163	1.5898668	94.37529	1.1346765	0.7413554	2.0
0.14474347	0.1824284	99.354675	0.20857546	0.10958009	2.0
0.22695982	0.26790443	99.092636	0.26203346	0.15045983	2.0
0.09464371	0.1337918	99.57181	0.11900009	0.080764234	2.0
3.9368267	3.1541028	88.929016	2.6507032	1.3293451	2.0
1.0327811	2.8514342	94.12734	1.1329166	0.8555207	2.0
0.1378133	0.19243164	99.36827	0.19247581	0.109002516	2.0
0.36442715	0.4035741	98.34696	0.62056094	0.26447532	2.0
0.5025522	0.63216734	98.19211	0.3824739	0.29069796	2.0
0.3099769	0.41462108	98.79915	0.27775288	0.19850735	2.0
0.10532136	0.1345989	99.51454	0.1581474	0.08738821	2.0
0.17905997	0.18705876	99.177376	0.31203708	0.14447318	2.0
0.079966694	0.11957176	99.6285	0.09880017	0.073158726	2.0
0.09544017	0.12317882	99.5768	0.12588468	0.07870337	2.0
0.10621642	0.123619914	99.496635	0.17703536	0.09649155	2.0
0.12346146	0.13146658	99.46598	0.17668065	0.102408566	2.0
98.98361	0.24848878	0.387262	0.21003191	0.17060256	0.0
99.72792	0.084639885	0.08258701	0.05385653	0.051009275	0.0
99.15892	0.29851648	0.24136929	0.1535828	0.14761429	0.0
72.83563	12.922016	8.761324	2.7836685	2.6973627	0.0
6.1966267	85.03815	5.219479	1.6827874	1.8629551	1.0
17.941116	19.796953	51.884293	6.134013	4.2436233	2.0
7.904022	75.05427	11.99352	2.450934	2.5972497	1.0
25.477781	49.0935	17.76464	3.7966821	3.867393	1.0
10.350375	72.088135	12.098015	2.7056346	2.7578418	1.0
2.4092517	5.7392564	88.036026	2.1850266	1.6304307	2.0
16.23217	19.898932	53.52777	6.063038	4.278087	2.0
12.873425	59.871983	20.336782	3.4217362	3.4960735	1.0
5.9630165	10.102145	78.32188	3.1911862	2.4217858	2.0
0.97556674	2.005631	95.36522	0.9704232	0.6831616	2.0
0.61426276	1.2350127	96.94935	0.70556223	0.4958083	2.0
90.5435	2.3757637	4.407426	1.4568217	1.2164938	0.0
2.4131396	5.585653	88.28796	2.234185	1.4790773	2.0
1.1394811	2.8973262	94.009125	1.0461117	0.9079597	2.0
0.2293944	0.27434883	99.02791	0.30081636	0.16753273	2.0
96.66671	0.951779	1.3042109	0.6086386	0.46866328	0.0
4.125464	7.543461	78.971825	6.9115653	2.4476905	2.0
3.2714412	5.8787203	82.55218	6.1622076	2.1354587	2.0
2.6732874	4.914525	85.415306	5.127067	1.8698107	2.0
2.7148254	5.086238	89.09359	1.7412024	1.3641464	2.0
0.43968618	0.83281624	97.85703	0.51926386	0.35120317	2.0
0.23475824	0.40894407	98.90284	0.2560404	0.19741683	2.0
1.7270105	1.6854064	94.614456	1.2661	0.70702237	2.0
0.30202255	0.3418495	98.621414	0.5123892	0.22232239	2.0
0.11222987	0.14297187	99.50357	0.14880648	0.09242171	2.0
9.508263	16.349648	64.54911	6.2191796	3.3737996	2.0
1.4037551	3.8672578	92.07771	1.5358112	1.1154612	2.0
0.4441445	0.8634647	97.6842	0.64466417	0.36353308	2.0
0.24966197	0.33372903	98.846085	0.38230062	0.18822518	2.0
0.23381186	0.29056326	98.85422	0.4296842	0.19172943	2.0
0.13800634	0.21410505	99.32349	0.2020652	0.12233476	2.0
0.390444	0.46522385	98.105865	0.7386225	0.29984474	2.0
0.69783646	1.0113419	96.25507	1.5002935	0.535456	2.0
0.28214577	0.4051759	98.484116	0.5744769	0.2540876	2.0
0.72554463	1.1596574	96.27738	1.3140041	0.5234161	2.0
0.24904618	0.3778673	98.633095	0.5042453	0.23574664	2.0
0.7149606	0.86234224	96.09633	1.7262336	0.6001341	2.0
0.8353975	1.6524047	95.7724	1.0709999	0.6688009	2.0
0.7224525	1.0183125	95.93452	1.7306159	0.5941127	2.0
0.29366267	0.3593059	98.683525	0.41177213	0.25173393	2.0
99.484375	0.14841135	0.17005193	0.10448779	0.09267196	0.0
99.463264	0.18521239	0.15366717	0.09971547	0.098133996	0.0
77.81982	13.097254	4.337043	2.2091029	2.536782	0.0
98.32037	0.6635698	0.43988743	0.26652566	0.30964822	0.0
99.638214	0.12426103	0.09743492	0.06692596	0.07316187	0.0
99.755714	0.08143142	0.06623201	0.047637317	0.048984196	0.0
99.547134	0.1592339	0.12029544	0.08408575	0.089247376	0.0
99.12239	0.34199882	0.22290432	0.15114139	0.16156693	0.0
90.7475	4.7767224	2.0142224	1.128285	1.3332548	0.0
82.300964	8.42431	4.716338	2.1825345	2.3758416	0.0
99.4838	0.18586454	0.13650423	0.093107395	0.10072175	0.0
99.68247	0.10675585	0.086668044	0.061720464	0.06237588	0.0
97.32699	1.1665967	0.6512658	0.4108935	0.44425106	0.0
15.839538	69.86625	8.212925	2.973742	3.1075585	1.0
99.729744	0.08957052	0.073474936	0.052497927	0.0547184	0.0
99.68184	0.10974023	0.083582275	0.0616514	0.063186914	0.0
99.69031	0.10798692	0.07951532	0.058335874	0.063859254	0.0
99.74516	0.08603576	0.067412116	0.04985637	0.051531456	0.0
88.8389	6.275891	2.0534058	1.3133007	1.5185007	0.0
11.921284	78.69256	4.7439914	2.1896574	2.4525137	1.0
10.513598	79.279884	5.6331244	2.2131195	2.3602593	1.0
5.2467556	86.59534	4.8248076	1.5785887	1.754511	1.0
7.88379	77.23688	9.948081	2.4625025	2.4687524	1.0
4.924492	14.005836	74.21166	3.8111005	3.046906	2.0
4.3727374	12.65174	76.92685	3.2408633	2.8078015	2.0
2.1827106	5.9073777	87.96095	2.1548674	1.7940825	2.0
60.45503	8.112071	22.15144	5.761786	3.5196717	0.0
5.0165133	9.748386	77.46954	5.0380034	2.7275455	2.0
98.74174	0.37155297	0.4324989	0.24206308	0.21214887	0.0
5.1239753	18.326439	66.84015	6.081427	3.6280155	2.0
7.0699596	83.26431	5.867097	1.8417137	1.9569232	1.0
2.06309	6.461423	87.2116	2.6196396	1.6442461	2.0
2.204985	7.7837133	85.54626	2.4428885	2.0221596	2.0
0.6013696	1.1810257	96.74521	0.9750403	0.49735737	2.0
0.25349507	0.40439433	98.79668	0.3278453	0.217587	2.0
1.3560843	1.7473044	94.877525	1.1611702	0.85791796	2.0
1.7722772	5.170016	89.715294	1.7571781	1.5852401	2.0
0.6872727	1.0545013	96.98768	0.76737237	0.5031721	2.0
0.2476475	0.43820366	98.66467	0.39289534	0.25658694	2.0
0.2639878	0.4633426	98.526054	0.4521225	0.29449552	2.0
0.44150683	0.6519293	97.83584	0.69527304	0.37545374	2.0
0.17503874	0.3093123	99.1006	0.2375933	0.17745844	2.0
0.12987955	0.17512265	99.34495	0.22465909	0.12538098	2.0
0.12543409	0.16130786	99.35615	0.23322394	0.123880416	2.0
0.30962193	0.3967261	98.24745	0.72034204	0.32586092	2.0
0.3492043	0.5891383	98.015495	0.7013403	0.34482336	2.0
