W	N1	N2	N3	R	anotaciones
98.775635	0.2969365	0.25031802	0.21832344	0.4587825	0.0
99.96759	0.008520947	0.0071698027	0.006852881	0.009862484	0.0
99.988884	0.0029818881	0.0026163217	0.0025161721	0.0029927436	0.0
99.99163	0.002260476	0.0020169464	0.001941608	0.0021509796	0.0
99.99281	0.0019503876	0.0017523908	0.0016667312	0.0018267983	0.0
99.99341	0.001798922	0.0016213107	0.0015337227	0.0016336229	0.0
99.99367	0.0017416265	0.0015682124	0.0014720181	0.00153745	0.0
99.993805	0.0017223223	0.001546174	0.0014423284	0.0014861212	0.0
99.99387	0.0017136339	0.0015366612	0.0014279621	0.0014534106	0.0
99.993744	0.0017674792	0.0015759964	0.0014521888	0.0014713964	0.0
99.99364	0.0017897129	0.0016077058	0.0014938851	0.0014700418	0.0
99.99353	0.0018275963	0.0016293012	0.0014975099	0.0015128828	0.0
99.99332	0.0018978544	0.0016853415	0.0015376996	0.0015545313	0.0
99.99331	0.0019024893	0.0016918894	0.0015449956	0.0015465646	0.0
99.99314	0.0019609442	0.0017392061	0.0015834082	0.0015824413	0.0
99.99285	0.0020500233	0.0018108767	0.0016392348	0.0016419344	0.0
99.99271	0.0020936925	0.0018650065	0.0016794715	0.0016485315	0.0
99.99222	0.0022517862	0.0019883406	0.0017781935	0.0017584285	0.0
99.99206	0.0023076534	0.0020194328	0.0018082465	0.0018067647	0.0
99.99202	0.0023190307	0.0020308506	0.0018228401	0.0018104569	0.0
99.99194	0.0023408828	0.0020428826	0.0018531999	0.0018194889	0.0
99.990486	0.0028010497	0.0024258548	0.002157403	0.002134577	0.0
99.98982	0.0030090052	0.0025889992	0.0023035936	0.0022808043	0.0
99.988846	0.0033158131	0.0028276525	0.0025080207	0.0024978914	0.0
99.98854	0.003408863	0.0028961366	0.0025741037	0.0025744573	0.0
99.9883	0.0034859986	0.0029380769	0.002655848	0.0026255983	0.0
99.983505	0.00503213	0.0040918356	0.0036375294	0.003736071	0.0
99.98241	0.005389263	0.0043696715	0.0038937477	0.0039496967	0.0
99.94578	0.018182969	0.013082777	0.010926221	0.012033208	0.0
99.98178	0.0055968147	0.0045850473	0.0040440755	0.003994139	0.0
99.98106	0.0057555228	0.0047698077	0.0042473124	0.0041653872	0.0
99.970375	0.009236959	0.0074017616	0.0065808133	0.006411149	0.0
99.88424	0.040110484	0.028146653	0.024150888	0.023350755	0.0
96.5185	1.7372502	0.6755709	0.5242702	0.544404	0.0
1.3806139	96.89122	0.76576763	0.456972	0.5054302	1.0
0.3648162	98.9232	0.34131393	0.17574419	0.19491568	1.0
0.45963293	98.44457	0.5730138	0.24993242	0.27285078	1.0
1.7557291	93.79171	2.6160972	0.9180975	0.9183647	1.0
32.404556	53.501637	6.9488482	3.564338	3.5806212	1.0
1.0947723	96.42578	1.3659871	0.5344382	0.57902336	1.0
2.1846828	90.653175	4.49024	1.325618	1.3462846	1.0
3.0771825	81.9074	10.431249	2.2566948	2.3274665	1.0
2.2962484	4.87812	86.30465	4.8209033	1.7000724	2.0
0.41807565	1.0913877	97.474304	0.5798343	0.4363927	2.0
0.10879694	0.20566511	99.38902	0.17841624	0.11809696	2.0
0.076638095	0.115583256	99.58536	0.14093637	0.08148526	2.0
0.06497147	0.09161261	99.6544	0.118692406	0.07031433	2.0
0.039482523	0.057098	99.79627	0.06440473	0.042751346	2.0
0.1056592	0.13549407	99.437386	0.21170412	0.109754756	2.0
