W	N1	N2	N3	R	anotaciones
99.98081	0.0055816364	0.0049706795	0.004149645	0.0044893115	0.0
99.98447	0.004520525	0.0040255063	0.003433871	0.0035485525	0.0
99.98271	0.0050816718	0.0045046303	0.0038572198	0.003853217	0.0
99.979324	0.006128619	0.0053992085	0.004626265	0.004529011	0.0
99.97574	0.007218922	0.006353121	0.0054571833	0.0052349716	0.0
99.97221	0.008328911	0.0072780647	0.006244665	0.0059356606	0.0
99.96695	0.010015146	0.008646121	0.007402013	0.006984988	0.0
99.94183	0.018571267	0.014992873	0.012580075	0.012027568	0.0
99.746284	0.09306086	0.062228046	0.048908863	0.049522478	0.0
95.56836	2.2367904	0.89021635	0.633223	0.6714111	0.0
98.10182	0.8477638	0.42835385	0.30391327	0.3181576	0.0
96.98311	1.405457	0.66066873	0.46545732	0.4853166	0.0
95.257385	2.3342426	1.049402	0.6630354	0.6959413	0.0
11.649164	78.10695	5.7557216	2.3648906	2.12326	1.0
5.7988873	85.52712	5.351998	1.7698249	1.552175	1.0
2.0226672	5.1540747	88.83693	2.7194543	1.2668772	2.0
16.443056	62.266724	14.909813	3.3930697	2.9873312	1.0
11.408667	66.43052	16.016003	3.2816968	2.8631139	1.0
1.9007735	5.937568	88.77042	2.0188127	1.3724319	2.0
0.88997334	2.328588	94.98543	1.0766623	0.71934634	2.0
2.08237	4.053067	91.14125	1.599128	1.1241937	2.0
0.3700194	0.61009556	98.14226	0.5804105	0.29721445	2.0
3.4603045	14.24845	75.77655	3.7117178	2.8029795	2.0
1.6213622	2.4769373	92.11718	2.7200336	1.064486	2.0
0.7617796	1.8141869	95.72905	1.0757519	0.6192384	2.0
2.1391032	6.6331124	86.946655	2.502945	1.7781893	2.0
1.6412354	3.5060844	91.44896	2.1832862	1.2204312	2.0
0.38074327	0.74904037	98.002975	0.5726328	0.29460832	2.0
1.6734719	3.5509949	90.97078	2.5856102	1.2191519	2.0
0.29382393	0.526292	98.411224	0.5254576	0.24319834	2.0
1.8888742	6.075705	87.94092	2.444106	1.6503936	2.0
0.63853264	1.3175135	96.614365	0.9332364	0.49635497	2.0
0.3169072	0.45076346	98.377495	0.59813684	0.256699	2.0
3.1821153	12.536401	79.44672	2.607945	2.2268295	2.0
0.37584236	0.63862604	97.97081	0.69310826	0.32160416	2.0
0.22508581	0.30850005	98.85844	0.40547228	0.20250387	2.0
