W	N1	N2	N3	R	anotaciones
99.98654	0.0038586345	0.0034411391	0.0030009598	0.003164094	0.0
99.98916	0.0031102514	0.0027757864	0.0024462473	0.0024990537	0.0
99.98893	0.0031684332	0.0027490219	0.002481063	0.002664746	0.0
99.98805	0.0034652217	0.0030763731	0.002686565	0.0027188607	0.0
99.98802	0.0034729084	0.003107976	0.002700993	0.0026928307	0.0
99.98717	0.0037395137	0.0033426876	0.0028883638	0.0028613298	0.0
99.98748	0.0036445323	0.0032351338	0.0028042882	0.0028376621	0.0
99.986465	0.003960039	0.003500165	0.0030362841	0.0030418038	0.0
99.98318	0.005012791	0.004328488	0.0037259597	0.003756828	0.0
99.97905	0.006346489	0.005359097	0.0046012932	0.004640706	0.0
99.972176	0.008629587	0.0070505682	0.0060467026	0.006099261	0.0
99.90857	0.03174754	0.022232166	0.018366778	0.019083947	0.0
99.94685	0.01705628	0.013573343	0.01126282	0.01125565	0.0
99.952545	0.014941001	0.012180483	0.010272499	0.010046174	0.0
99.95307	0.014970248	0.011835421	0.010129765	0.009990098	0.0
99.93804	0.020110266	0.01549593	0.013403701	0.012952007	0.0
99.84181	0.054711975	0.039781302	0.03280467	0.03088602	0.0
99.058304	0.38863125	0.22104245	0.16851667	0.16350505	0.0
6.6847773	88.13696	2.2920537	1.422267	1.4639285	1.0
0.682593	98.19809	0.54979885	0.27949262	0.29003614	1.0
0.55261934	98.03482	0.7898917	0.30468047	0.3180004	1.0
1.1113486	95.14361	2.3092034	0.7255769	0.710262	1.0
1.9524196	89.34855	5.878507	1.4342588	1.386266	1.0
3.6446877	10.419327	78.00385	5.3810906	2.5510461	2.0
2.4480832	5.502197	85.32569	4.8073626	1.9166669	2.0
2.1817822	4.778362	87.233315	4.06948	1.7370725	2.0
1.1393831	3.0495665	93.57288	1.2655425	0.97262037	2.0
3.7128885	4.3391423	84.97931	5.0382276	1.9304345	2.0
99.72775	0.08154731	0.08519225	0.05499491	0.05051532	0.0
98.057	0.8397771	0.4687693	0.32379133	0.31066793	0.0
14.865875	75.55651	4.9509773	2.3158495	2.3107893	1.0
4.427959	90.33689	2.88732	1.173493	1.1743448	1.0
2.3685646	89.61886	5.329599	1.3554388	1.3275398	1.0
1.6858524	6.7885494	88.02837	2.073902	1.4233207	2.0
0.47922128	1.3018478	96.998634	0.75866246	0.46164054	2.0
0.17900528	0.3310944	98.945175	0.36453938	0.18019114	2.0
0.14405796	0.24386701	99.16947	0.2976949	0.14490348	2.0
0.09046961	0.14873946	99.55218	0.12529892	0.08331624	2.0
0.14449178	0.27136803	99.15807	0.27663025	0.14943297	2.0
0.17760341	0.32352364	98.93715	0.376311	0.18541373	2.0
0.063972466	0.08912721	99.66219	0.12048534	0.06422834	2.0
0.10373269	0.12712045	99.45167	0.21984367	0.09763541	2.0
0.13833913	0.28364176	99.18288	0.24723779	0.14789937	2.0
0.33386958	0.5061642	98.15933	0.7101173	0.29052103	2.0
0.07329658	0.12251389	99.61807	0.1148478	0.07127443	2.0
0.09590333	0.12220149	99.47759	0.21064869	0.0936556	2.0
0.07560332	0.108490616	99.58836	0.14942575	0.078121856	2.0
0.12259378	0.20129548	99.26597	0.27927074	0.13087003	2.0
0.10970111	0.20697412	99.34378	0.2213024	0.11825146	2.0
0.14408554	0.24847487	99.12866	0.32698387	0.1517905	2.0
0.15738726	0.25944078	99.05579	0.36472163	0.16266008	2.0
0.17861634	0.3032004	98.90476	0.42557627	0.18785019	2.0
0.34965405	0.56829494	97.697586	1.0149237	0.36954007	2.0
0.8619112	1.1844484	93.86909	3.249506	0.83505416	2.0
0.8018611	1.1184131	94.37277	2.9290767	0.7778766	2.0
2.5364177	2.9564226	74.843285	17.276314	2.38756	2.0
1.5511816	2.0454981	87.04745	7.833327	1.5225472	2.0
1.1448376	1.0287341	4.886948	91.90478	1.0347066	3.0
0.9707388	0.8894856	3.9001193	93.3625	0.87715274	3.0
2.9745884	3.032563	17.757336	73.49528	2.7402296	3.0
1.7650429	1.7243898	9.777489	85.07895	1.6541322	3.0
1.0238653	1.7732124	92.54897	3.6755238	0.9784293	2.0
1.2912489	1.2495261	5.9291453	90.33023	1.199848	3.0
0.51515234	0.45722318	1.6359369	96.92834	0.46334803	3.0
1.211398	1.1854072	5.3683076	91.10793	1.1269532	3.0
0.9370858	0.8483705	3.2486453	94.17012	0.7957788	3.0
3.841047	2.1442223	9.277867	83.077576	1.6592879	3.0
0.76346666	2.0327237	94.90941	1.586081	0.7083228	2.0
0.8744258	1.4483116	93.585266	3.229546	0.86245126	2.0
1.1541054	1.6554309	91.14966	4.937966	1.1028389	2.0
0.8564729	0.7984832	3.138997	94.44325	0.7627892	3.0
0.5312475	0.47613955	1.7183055	96.79414	0.48015872	3.0
1.1822855	1.1566238	5.1979747	91.35242	1.1107038	3.0
0.71790636	1.9367447	94.705185	1.8710147	0.76914966	2.0
0.39340073	0.34796506	1.1698272	97.73112	0.35768983	3.0
0.5961502	0.5744511	2.0075612	96.26483	0.5570062	3.0
0.3464363	0.32040843	0.95239824	98.06935	0.3114075	3.0
0.11858805	0.10276398	0.25947183	99.41133	0.10784026	3.0
0.14277701	0.12583554	0.32839093	99.273026	0.12996891	3.0
0.07629552	0.06600197	0.15370265	99.634285	0.06971189	3.0
0.06874809	0.05908478	0.13563325	99.673965	0.06256456	3.0
0.058929663	0.05074721	0.11358154	99.72267	0.05406815	3.0
0.061906375	0.053874787	0.12179042	99.70549	0.05693838	3.0
0.04359626	0.03745921	0.07992534	99.79894	0.040077884	3.0
