W	N1	N2	N3	R	anotaciones
99.99073	0.0025691444	0.0024058977	0.0021400675	0.0021638907	0.0
99.99309	0.0019151852	0.0017882846	0.0016169626	0.0015915644	0.0
99.99388	0.0016883212	0.001583528	0.0014493032	0.0014014911	0.0
99.993965	0.0016665545	0.0015599764	0.0014274861	0.0013774417	0.0
99.993935	0.0016788308	0.0015715011	0.0014346436	0.0013813041	0.0
99.993904	0.0016894825	0.0015812806	0.0014403097	0.001387137	0.0
99.99388	0.001699437	0.0015863564	0.0014427057	0.001388361	0.0
99.99383	0.0017190621	0.0016010605	0.0014539146	0.0013937028	0.0
99.993774	0.0017359063	0.0016150683	0.0014649885	0.0014026666	0.0
99.993706	0.0017599928	0.0016400593	0.0014824338	0.001416887	0.0
99.993645	0.0017778605	0.0016540893	0.0014864682	0.0014299114	0.0
99.99361	0.0017887802	0.0016636797	0.0014942739	0.0014329682	0.0
99.99355	0.001810081	0.0016801574	0.001508838	0.0014474369	0.0
99.99281	0.00203384	0.0018823472	0.0016703598	0.0016019599	0.0
99.993095	0.0019465719	0.0018097484	0.0016182319	0.0015383888	0.0
99.99286	0.002013267	0.0018679921	0.001666344	0.0015906692	0.0
99.99262	0.002082142	0.0019323494	0.0017257167	0.0016446281	0.0
99.99207	0.00224482	0.002079625	0.0018449131	0.0017670064	0.0
99.99169	0.002344508	0.0021741297	0.0019419766	0.0018450386	0.0
99.99105	0.002527878	0.0023378727	0.002092137	0.0019810854	0.0
99.99012	0.0028107765	0.0025830667	0.0023097922	0.0021820283	0.0
99.9889	0.0031603123	0.0028919121	0.00260245	0.0024465716	0.0
99.98759	0.003554433	0.003221558	0.0028960407	0.0027322422	0.0
99.98567	0.0041325004	0.0037012268	0.0033472388	0.0031470256	0.0
99.98211	0.005197315	0.0046008765	0.0042118924	0.0038793478	0.0
99.97953	0.005994738	0.0052621774	0.004800897	0.004404182	0.0
99.96509	0.010667179	0.008921707	0.0079603745	0.007365026	0.0
99.92911	0.022964777	0.01770395	0.01540623	0.014822431	0.0
98.571434	0.6275965	0.30984232	0.24048313	0.25064403	0.0
99.51387	0.18360321	0.11792288	0.09256983	0.092033274	0.0
96.19001	1.824883	0.81758034	0.5744702	0.5930562	0.0
2.7044854	92.51524	2.6837533	1.0728229	1.0236993	1.0
3.173418	85.533424	7.388606	2.1877062	1.7168459	1.0
1.4729056	2.7142954	90.95567	3.81453	1.0425953	2.0
1.3061435	1.9486294	92.172714	3.6331222	0.93939155	2.0
3.84311	8.303914	76.6593	8.595305	2.598369	2.0
3.9881012	6.6555834	75.34021	11.232162	2.783941	2.0
4.1353693	6.18994	76.46377	10.391863	2.819062	2.0
98.5801	0.32316062	0.492957	0.37805337	0.22573213	0.0
82.86102	8.344356	4.633312	2.222803	1.9385049	0.0
98.15426	0.55427116	0.6362838	0.37420204	0.28099394	0.0
99.61331	0.11111698	0.118966974	0.08779314	0.06880759	0.0
96.497	1.3541503	1.0655386	0.5973112	0.48600394	0.0
7.692697	28.284199	56.065933	4.806382	3.1507916	2.0
92.22139	2.3131084	3.2303069	1.2476413	0.9875566	0.0
9.035828	77.411964	8.838419	2.4169288	2.2968645	1.0
4.914627	78.913155	11.547928	2.3389747	2.2853131	1.0
3.787226	7.86112	83.95636	2.6959822	1.6993052	2.0
0.50475097	0.9253893	97.2896	0.89338535	0.38687295	2.0
0.7094574	1.2646435	96.02169	1.4532114	0.5509999	2.0
3.5386941	6.2820926	74.92426	12.498123	2.7568276	2.0
3.069437	5.2189646	78.216774	10.979429	2.5154002	2.0
0.9616628	0.8125398	3.120024	94.32084	0.7849344	3.0
3.105369	4.7251587	75.23052	14.183317	2.7556286	2.0
0.74367005	0.63557386	2.2490606	95.73672	0.63498455	3.0
0.49970517	0.42389083	1.3485371	97.297676	0.4301941	3.0
0.3423906	0.28765792	0.8625042	98.20869	0.29876548	3.0
0.2195464	0.18279955	0.49995095	98.902306	0.19540286	3.0
0.1845412	0.15250994	0.4065328	99.08941	0.16700482	3.0
0.23255055	0.19363497	0.5452278	98.814354	0.21423395	3.0
0.1364367	0.11228997	0.28581232	99.334236	0.1312286	3.0
0.11845057	0.096840955	0.23968157	99.421005	0.12402309	3.0
0.15737852	0.13014613	0.32621264	99.18243	0.20383307	3.0
2.302066	1.8606223	6.9910674	84.123085	4.72316	3.0
0.33812156	0.3600615	0.6059728	0.3310666	98.36476	4.0
0.031382844	0.03429107	0.042558655	0.028890176	99.86288	4.0
0.033767782	0.044174924	0.0429885	0.027998315	99.851074	4.0
0.014208037	0.015152919	0.014667202	0.011567194	99.944405	4.0
8.002398	4.7388225	2.6717246	1.7130703	82.87398	4.0
0.32604545	0.6241491	0.40137166	0.22729325	98.421135	4.0
0.040960707	0.05572958	0.04468634	0.029952249	99.82866	4.0
0.01592969	0.019418385	0.017054837	0.012409419	99.93518	4.0
0.0101331575	0.011528445	0.011263023	0.0083817225	99.958694	4.0
0.10766865	0.16994639	0.12422732	0.074988924	99.52317	4.0
0.052436914	0.07841451	0.064895965	0.040755387	99.7635	4.0
0.0076617436	0.008632493	0.008751208	0.0071228584	99.967834	4.0
0.007876762	0.0089699505	0.008949706	0.006861361	99.96735	4.0
